"","ITAG","SGN_annotation","AGI","symbol","gene_name","X..identity","alignment.length","e.value","bit.score","percent.query.align"
"172","Solyc05g009060.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","Solyc05g010670.2.1","Chaperone protein htpG (AHRD V1 ***- HTPG_MYXXD); contains Interpro domain(s)  IPR001404  Heat shock protein Hsp90 ","AT2G04030","AtHsp90.5","Encodes a chloroplast-targeted 90-kDa heat shock protein located in the stroma involved in red-light mediated deetiolation response. Mutants are resistant to chlorate, have elongated hypocotyls in light, and affect the expression of NR2, CAB, and RBCS but NOT NR1 and NiR.",80.95,756,0,1179,95.55837563
"174","Solyc05g012630.1.1","Pentatricopeptide repeat-containing protein (AHRD V1 ***- D7MHD4_ARALY); contains Interpro domain(s)  IPR002885  Pentatricopeptide repeat ","AT1G69350",NA,"pentatricopeptide (PPR) repeat-containing protein; similar to pentatricopeptide (PPR) repeat-containing protein [Arabidopsis thaliana] (TAIR:AT4G18750.1); similar to PPR986-12 [Physcomitrella patens] (GB:BAD67155.1); contains InterPro domain Pentatricopeptide repeat; (InterPro:IPR002885); contains InterPro domain Protein prenyltransferase; (InterPro:IPR008940); contains InterPro domain Tetratricopeptide-like helical; (InterPro:IPR011990)",55.64,753,0,813,99.46949602
"175","Solyc05g024380.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","Solyc05g043410.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","Solyc05g050560.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","Solyc05g053320.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","Solyc05g053550.2.1","Chalcone synthase (AHRD V1 ***- C5IWS6_NICAL); contains Interpro domain(s)  IPR011141  Polyketide synthase, type III ","AT5G13930","ATCHS","Encodes chalcone synthase (CHS), a key enzyme involved in the biosynthesis of flavonoids.  Required for the accumulation of purple anthocyanins in leaves and stems. Also involved in the regulation of auxin transport and the modulation of root gravitropism.",85.23,386,0,696,98.46153846
"180","Solyc05g054090.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","Solyc05g056000.2.1","Lipase-like protein (AHRD V1 **-- Q9M3D1_ARATH)","AT5G19290",NA,"esterase/lipase/thioesterase family protein; similar to esterase/lipase/thioesterase family protein [Arabidopsis thaliana] (TAIR:AT5G14980.1); similar to Os01g0317800 [Oryza sativa (japonica cultivar-group)] (GB:NP_001042883.1); similar to hydrolase, alpha/beta fold family protein, putative, expressed [Oryza sativa (japonica cultivar-group)] (GB:ABB46702.1); similar to Alpha/beta hydrolase [Medicago truncatula] (GB:ABE84979.1); contains InterPro domain Esterase/lipase/thioesterase; (InterPro:IPR000379); contains InterPro domain Alpha/beta hydrolase; (InterPro:IPR003089)",68.77,333,5e-137,484,98.80952381
"182","Solyc05g056070.2.1","Chlorophyll a-b binding protein 6A, chloroplastic (AHRD V1 ***- CB11_SOLLC); contains Interpro domain(s)  IPR001344  Chlorophyll A-B binding protein ","AT3G54890","LHCA1","Encodes a component of the light harvesting complex associated with photosystem I.",86.25,240,3e-115,410,96.7611336
"183","Solyc06g007520.2.1","Ribosomal protein L10 (AHRD V1 ***- A8IZK3_CHLRE); contains Interpro domain(s)  IPR001197  Ribosomal protein L10e ","AT1G26910","RPL10B","60S ribosomal protein L10 (RPL10B); Identical to 60S ribosomal protein L10-2 (Wilms tumor suppressor protein homolog) (RPL10B) [Arabidopsis Thaliana] (GB:Q08770;GB:Q42327;GB:Q9ZVG7); similar to 60S ribosomal protein L10 (RPL10A) / Wilm's tumor suppressor protein-related [Arabidopsis thaliana] (TAIR:AT1G14320.1); similar to 60S ribosomal protein L10 (QM protein homolog) (GB:Q9SPB3); similar to Ribosomal protein L10E [Medicago truncatula] (GB:ABE79479.1); contains InterPro domain Ribosomal protein L10E; (InterPro:IPR001197)",87.5,216,5e-111,397,93.47826087
"184","Solyc06g007830.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","Solyc06g009190.2.1","Pectinesterase (AHRD V1 ***- B9SAU4_RICCO); contains Interpro domain(s)  IPR000070  Pectinesterase, catalytic ","AT4G02320",NA,"pectinesterase family protein; similar to pectinesterase family protein [Arabidopsis thaliana] (TAIR:AT4G02300.1); similar to Os01g0312500 [Oryza sativa (japonica cultivar-group)] (GB:NP_001042866.1); similar to putative thermostable pectinesterase [Citrus sinensis] (GB:AAK84485.1); similar to Os07g0675100 [Oryza sativa (japonica cultivar-group)] (GB:NP_001060620.1); contains InterPro domain Virulence factor, pectin lyase fold; (InterPro:IPR011050); contains InterPro domain Plant invertase/pectin methylesterase inhibitor; (InterPro:IPR007186); contains InterPro domain Pectinesterase; (InterPro:IPR000070); contains InterPro domain Pectinesterase inhibitor; (InterPro:IPR006501)",53.72,497,2e-148,523,85.48672566
"186","Solyc06g010240.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","Solyc06g011400.2.1","ATP-dependent chaperone ClpB (AHRD V1 **** B5W0X8_SPIMA); contains Interpro domain(s)  IPR013093  ATPase associated with various cellular activities, AAA-2 ","AT2G25140","CLPB-M","Encodes ClpB4, which belongs to the Casein lytic proteinase/heat shock protein 100 (Clp/Hsp100) family.  Targeted to the mitochondrion, also referred to as ClpB-m.  Transcripts of ClpB4 accumulate dramatically at high temperatures, suggesting that it may be involved in response to heat stress.",78.6,500,0,821,94.1509434
"188","Solyc06g019200.2.1","Peptidase M50 family protein (AHRD V1 ***- D7LZ04_ARALY); contains Interpro domain(s)  IPR008915  Peptidase M50 ","AT5G05740","ATEGY2","S2P-like putative metalloprotease, also contain transmembrane helices near their C-termini and many of them, five of seven, contain a conserved zinc-binding motif HEXXH. Homolog of EGY1. Each of the EGY1 and EGY-like proteins share two additional highly conserved motifs, the previously reported NPDG motif (aa 442–454 in EGY1, Rudner et al., 1999) and a newly defined GNLR motif (aa 171–179 in EGY1). The GNLR motif is a novel signature motif unique to EGY1 and EGY-like proteins as well as other EGY1 orthologs found in cyanobacteria.",70.57,401,2e-155,545,81.87633262
"189","Solyc06g030500.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","Solyc06g048890.2.1","Protein kinase (AHRD V1 ***- A8HT40_CHLRE); contains Interpro domain(s)  IPR011989  Armadillo-like helical ","AT2G40730",NA,"HEAT repeat-containing protein; similar to protein kinase family protein [Arabidopsis thaliana] (TAIR:AT1G71410.1); similar to putative kinase-like protein splice variant 1 [Oryza sativa (japonica cultivar-group)] (GB:BAD73565.1); similar to Os01g0819900 [Oryza sativa (japonica cultivar-group)] (GB:NP_001044644.1); contains InterPro domain Serine/threonine protein kinase; (InterPro:IPR002290); contains InterPro domain Armadillo-like helical; (InterPro:IPR011989); contains InterPro domain Protein kinase-like; (InterPro:IPR011009); contains InterPro domain Protein kinase; (InterPro:IPR000719); contains InterPro domain HEAT; (InterPro:IPR000357)",74.07,829,0,1095,99.75757576
"191","Solyc06g049020.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","Solyc06g051900.2.1","Bifunctional folylpolyglutamate synthase + dihydrofolate synthase folC (AHRD V1 *--* C4RPC7_9ACTO); contains Interpro domain(s)  IPR001645  Folylpolyglutamate synthetase ","AT5G41480","ATDFA","Encodes protein similar to dihydrofolate synthetase and folylpolyglutamate synthetase, both of which are involved in folate biosynthesis.",54.91,530,6e-145,511,94.77477477
"193","Solyc06g053440.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","Solyc06g053670.1.1","Enoyl-CoA hydratase/isomerase family protein (AHRD V1 **** D7MH17_ARALY); contains Interpro domain(s)  IPR001753  Crotonase, core ","AT4G14430","ATECI2","enoyl-CoA hydratase/isomerase family protein; similar to enoyl-CoA hydratase/isomerase family protein [Arabidopsis thaliana] (TAIR:AT4G14440.1); similar to Enoyl-CoA hydratase/isomerase [Medicago truncatula] (GB:ABD28677.1); contains InterPro domain Enoyl-CoA hydratase/isomerase; (InterPro:IPR001753)",61.9,231,1e-74,276,95.41666667
"195","Solyc06g054410.2.1","Iaa-amino acid hydrolase 4 (AHRD V1 **** B9IIQ5_POPTR); contains Interpro domain(s)  IPR017439  Peptidase M20D, mername-AA028/carboxypeptidase Ss1 ","AT3G02875","ILR1","Hydrolyzes amino acid conjugates of the plant growth regulator indole-3-acetic acid (IAA), including IAA-Leu and IAA-Phe. Uses Mg and Co ions as cofactors.",54.74,422,7e-136,480,95.40229885
"196","Solyc06g060340.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","Solyc06g060350.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","Solyc06g060720.2.1","Peroxisomal biogenesis factor 19 (AHRD V1 ***- B6TC68_MAIZE); contains Interpro domain(s)  IPR006708  Pex19 protein ","AT5G17550","AtPEX19-2","peroxisomal protein PEX19 family protein; similar to peroxisomal protein PEX19 family protein [Arabidopsis thaliana] (TAIR:AT3G03490.1); similar to Pex19 protein [Medicago truncatula] (GB:ABE80886.1); contains InterPro domain Pex19 protein; (InterPro:IPR006708)",64,225,3e-72,268,87.95180723
"199","Solyc06g060990.2.1","AGAP008110-PA (Fragment) (AHRD V1 *-*- Q7Q3Z2_ANOGA); contains Interpro domain(s)  IPR018613  Protein of unknown function DUF2052, coiled-coil ","AT5G47090",NA,"similar to unknown protein [Arabidopsis thaliana] (TAIR:AT5G03710.1); similar to hypothetical protein 26.t00106 [Brassica oleracea] (GB:ABD65045.1)",55.56,333,5e-91,331,89.43089431
"200","Solyc06g062370.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","Solyc06g064500.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","Solyc06g064820.2.1","GDSL esterase/lipase At1g71691 (AHRD V1 ***- GDL29_ARATH); contains Interpro domain(s)  IPR001087  Lipase, GDSL ","AT1G71691",NA,"GDSL-motif lipase/hydrolase family protein; similar to GDSL-motif lipase/hydrolase family protein [Arabidopsis thaliana] (TAIR:AT1G33811.1); similar to GDSL-motif lipase/hydrolase family protein [Arabidopsis thaliana] (TAIR:AT1G29660.1); similar to Os05g0419800 [Oryza sativa (japonica cultivar-group)] (GB:NP_001055574.1); similar to GDSL-lipase 1 [Capsicum annuum] (GB:AAZ23955.1); similar to Os08g0112900 [Oryza sativa (japonica cultivar-group)] (GB:NP_001060835.1); contains InterPro domain Lipolytic enzyme, G-D-S-L; (InterPro:IPR001087)",66.37,336,5e-126,447,90.43715847
"203","Solyc06g065100.2.1","Myb-like transcription factor 1 (AHRD V1 **** Q8H271_GOSHI); contains Interpro domain(s)  IPR015495  Myb transcription factor ","AT4G38620","ATMYB4","Encodes a R2R3 MYB protein which is involved in the response to UV-B.  It functions as a repressor of target gene expression.  One of its target genes encodes cinnamate 4-hydroxylase; mutants accumulate sinapate esters in their leaves.",64.52,217,3e-71,265,77.14285714
"204","Solyc06g066640.2.1","Photosystem I reaction center subunit VI-1, chloroplastic (AHRD V1 ***- PSAH1_ARATH); contains Interpro domain(s)  IPR004928  Photosystem I reaction centre subunit VI ","AT3G16140","PSAH-1","Encodes subunit H of photosystem I reaction center subunit VI.",75.4,126,9e-44,172,85.61643836
"205","Solyc06g068480.2.1","Homology to unknown gene (Fragment) (AHRD V1 ***- Q01G24_OSTTA); contains Interpro domain(s)  IPR018962  Domain of unknown function DUF1995 ","AT1G73060","LPA3","similar to unknown protein [Arabidopsis thaliana] (TAIR:AT5G48790.1); similar to unnamed protein product [Ostreococcus tauri] (GB:CAL50320.1); similar to Os02g0117100 [Oryza sativa (japonica cultivar-group)] (GB:NP_001045684.1)",79.31,319,2e-150,528,83.02872063
"206","Solyc06g069850.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","Solyc06g072240.1.1","Histone H4 (AHRD V1 ***- B6T0P4_MAIZE); contains Interpro domain(s)  IPR001951  Histone H4 ","AT5G59970",NA,"histone H4; Identical to Histone H4 [Arabidopsis Thaliana] (GB:P59259;GB:P02308); similar to histone H4 [Arabidopsis thaliana] (TAIR:AT5G59690.1); similar to histone H4 [Arabidopsis thaliana] (TAIR:AT3G45930.1); similar to histone H4 [Arabidopsis thaliana] (TAIR:AT3G53730.1); similar to histone H4 [Nicotiana tabacum] (GB:BAF36442.1); similar to Os01g0835900 [Oryza sativa (japonica cultivar-group)] (GB:NP_001044729.1); similar to Histone H4 homologue [Sesbania rostrata] (GB:CAB01913.1); contains InterPro domain Histone-fold; (InterPro:IPR009072); contains InterPro domain Histone core; (InterPro:IPR007125); contains InterPro domain Histone H4; (InterPro:IPR001951); contains InterPro domain Histone-fold/TFIID-TAF/NF-Y; (InterPro:IPR007124)",98.78,82,5e-41,162,77.88461538
"208","Solyc06g074510.2.1","2,3-bisphosphoglycerate-dependent phosphoglycerate mutase 2 (AHRD V1 *-*- GPMA2_GLOVI); contains Interpro domain(s)  IPR013078  Phosphoglycerate mutase ","AT5G22620",NA,"phosphoglycerate/bisphosphoglycerate mutase family protein; similar to phosphoglycerate/bisphosphoglycerate mutase family protein [Arabidopsis thaliana] (TAIR:AT3G50520.1); similar to phosphoglycerate mutase family, putative [Oryza sativa (japonica cultivar-group)] (GB:AAX92756.1); similar to Os11g0150100 [Oryza sativa (japonica cultivar-group)] (GB:NP_001065757.1); contains InterPro domain Phosphoglycerate/bisphosphoglycerate mutase; (InterPro:IPR001345); contains InterPro domain Phosphoglycerate mutase; (InterPro:IPR013078)",65.99,444,1e-167,586,86.2745098
"209","Solyc06g075850.1.1","Histone H4 (AHRD V1 ***- B6T0P4_MAIZE); contains Interpro domain(s)  IPR001951  Histone H4 ","AT5G59970",NA,"histone H4; Identical to Histone H4 [Arabidopsis Thaliana] (GB:P59259;GB:P02308); similar to histone H4 [Arabidopsis thaliana] (TAIR:AT5G59690.1); similar to histone H4 [Arabidopsis thaliana] (TAIR:AT3G45930.1); similar to histone H4 [Arabidopsis thaliana] (TAIR:AT3G53730.1); similar to histone H4 [Nicotiana tabacum] (GB:BAF36442.1); similar to Os01g0835900 [Oryza sativa (japonica cultivar-group)] (GB:NP_001044729.1); similar to Histone H4 homologue [Sesbania rostrata] (GB:CAB01913.1); contains InterPro domain Histone-fold; (InterPro:IPR009072); contains InterPro domain Histone core; (InterPro:IPR007125); contains InterPro domain Histone H4; (InterPro:IPR001951); contains InterPro domain Histone-fold/TFIID-TAF/NF-Y; (InterPro:IPR007124)",98.78,82,5e-41,162,77.88461538
"210","Solyc06g076510.2.1","Phosphoserine phosphatase (AHRD V1 **** B6SU38_MAIZE); contains Interpro domain(s)  IPR004469  Phosphoserine phosphatase SerB ","AT1G18640","PSP","3-phosphoserine phosphatase acting in the last step of serine biosynthesis within the chloroplast",72.16,255,2e-101,365,85.47297297
"211","Solyc06g076580.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","Solyc06g082380.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","Solyc06g082940.2.1","Photosystem I reaction center subunit XI (AHRD V1 ***- B6SHL1_MAIZE); contains Interpro domain(s)  IPR003757  Photosystem I reaction centre, subunit XI PsaL ","AT4G12800","PSAL","Encodes subunit L of photosystem I reaction center.",84.55,220,1e-86,315,99.09502262
"214","Solyc06g082950.2.1","Photosystem I reaction center subunit XI (AHRD V1 ***- B6SHL1_MAIZE); contains Interpro domain(s)  IPR003757  Photosystem I reaction centre, subunit XI PsaL ","AT4G12800","PSAL","Encodes subunit L of photosystem I reaction center.",84.09,220,6e-85,310,99.09502262
"215","Solyc06g082970.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"216","Solyc06g083890.2.1","Pre-mRNA-splicing factor SLU7-A (AHRD V1 ***- D7KSF4_ARALY)","AT1G65660","SMP1","Encodes a CCHC zinc finger protein that may function as a step II splicing factor. In an epigenetic allele of SMP1 (in which SMP1 and SMP2 mRNA is reduced) organs are smaller and contain fewer cells.",79.81,535,0,797,99.44134078
"217","Solyc07g005100.2.1","Chitinase-like protein (AHRD V1 ***- O81861_ARATH); contains Interpro domain(s)  IPR011583  Chitinase II ","AT4G19810",NA,"glycosyl hydrolase family 18 protein; similar to glycosyl hydrolase family 18 protein [Arabidopsis thaliana] (TAIR:AT4G19820.1); similar to chitinase/lysozyme [Nicotiana tabacum] (GB:CAA55128.1); contains InterPro domain Chitinase II; (InterPro:IPR011583); contains InterPro domain Glycoside hydrolase, family 18; (InterPro:IPR001223)",57.18,348,5e-111,397,91.77718833
"218","Solyc07g005470.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","Solyc07g005570.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","Solyc07g005740.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","Solyc07g006120.2.1","WD repeat domain phosphoinositide-interacting protein (AHRD V1 **-- C0SB49_PARBP); contains Interpro domain(s)  IPR011046  WD40 repeat-like ","AT4G30510","ATATG18B","AtATG18b (Arabidopsis thaliana homolog of yeast autophagy 18 (ATG18) b); similar to AtATG18a (Arabidopsis thaliana homolog of yeast autophagy 18 (ATG18) a) [Arabidopsis thaliana] (TAIR:AT3G62770.2); similar to WD40-like [Medicago truncatula] (GB:ABE94693.1); contains InterPro domain WD40-like; (InterPro:IPR011046)",67.95,312,7e-122,434,83.87978142
"222","Solyc07g006570.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","Solyc07g006630.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","Solyc07g008700.2.1","Protein FAR1-RELATED SEQUENCE 9 (AHRD V1 ***- FRS9_ARATH); contains Interpro domain(s)  IPR018289  MULE transposase, conserved domain ","AT4G38170","FRS9","FRS9 (FAR1-related sequence 9); zinc ion binding; similar to FRS5 (FAR1-RELATED SEQUENCE 5), zinc ion binding [Arabidopsis thaliana] (TAIR:AT4G38180.1); similar to FAR1; Zinc finger, SWIM-type [Medicago truncatula] (GB:ABE89491.1); contains InterPro domain Zinc finger, PMZ-type; (InterPro:IPR006564); contains InterPro domain Zinc finger, SWIM-type; (InterPro:IPR007527); contains InterPro domain FAR1; (InterPro:IPR004330)",58.15,540,1e-175,613,97.64065336
"225","Solyc07g018100.2.1","GOP-1 (Fragment) (AHRD V1 *--- Q95UF8_CAEEL); contains Interpro domain(s)  IPR019155  Protein of unknown function FPL ","AT3G28430",NA,"similar to conserved hypothetical protein [Medicago truncatula] (GB:ABD28468.1); similar to Os04g0298600 [Oryza sativa (japonica cultivar-group)] (GB:NP_001052403.1); contains domain ARM repeat (SSF48371); contains domain SUBFAMILY NOT NAMED (PTHR21481:SF2); contains domain FAMILY NOT NAMED (PTHR21481)",60.27,521,3e-167,585,89.61937716
"226","Solyc07g021710.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","Solyc07g022830.2.1","Xenotropic and polytropic retrovirus receptor (AHRD V1 **-- B2GU54_XENTR); contains Interpro domain(s)  IPR004342  EXS, C-terminal ","AT5G35730",NA,"EXS family protein / ERD1/XPR1/SYG1 family protein; similar to EXS family protein / ERD1/XPR1/SYG1 family protein [Arabidopsis thaliana] (TAIR:AT2G32295.1); similar to EXS, C-terminal [Medicago truncatula] (GB:ABD28452.1); similar to EXS family protein, putative, expressed [Oryza sativa (japonica cultivar-group)] (GB:ABA99182.2); similar to Os12g0595000 [Oryza sativa (japonica cultivar-group)] (GB:NP_001067180.1); contains InterPro domain EXS, C-terminal; (InterPro:IPR004342)",68.55,461,0,632,99.35064935
"228","Solyc07g026620.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","Solyc07g041640.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","Solyc07g043050.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","Solyc07g043390.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","Solyc07g045540.2.1","Glucose-6-phosphate 1-dehydrogenase (AHRD V1 **** O65856_TOBAC); contains Interpro domain(s)  IPR001282  Glucose-6-phosphate dehydrogenase ","AT5G35790","G6PD1","Encodes a plastidic glucose-6-phosphate dehydrogenase that is sensitive to reduction by DTT and whose mRNA is more prevalent in developing organs but absent in the root.",79.63,545,0,899,92.90657439
"233","Solyc07g047950.1.1","GRAS family transcription factor (AHRD V1 **-* B9IAQ7_POPTR); contains Interpro domain(s)  IPR005202  GRAS transcription factor ","AT5G48150","PAT1","Member of GRAS gene family. Semi-dominant mutant has a reduced response to far-red light and appears to act early in the phytochrome A signaling pathway.",65.18,537,0,697,97.06959707
"234","Solyc07g052730.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","Solyc07g053050.1.1","Calmodulin (AHRD V1 **-- A7E7G2_SCLS1); contains Interpro domain(s)  IPR011992  EF-Hand type ","AT4G27280",NA,"calcium-binding EF hand family protein; similar to PBP1 (PINOID-BINDING PROTEIN 1), calcium ion binding [Arabidopsis thaliana] (TAIR:AT5G54490.1); similar to Avr9/Cf-9 rapidly elicited protein 20 [Nicotiana tabacum] (GB:AAV92890.1); contains InterPro domain EF-Hand type; (InterPro:IPR011992); contains InterPro domain Calcium-binding EF-hand; (InterPro:IPR002048)",60.75,107,7e-32,132,89.74358974
"236","Solyc07g053380.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","Solyc07g053860.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","Solyc07g054580.2.1","GH3 family protein (AHRD V1 ***- B9N2A3_POPTR); contains Interpro domain(s)  IPR004993  GH3 auxin-responsive promoter ","AT4G03400","DFL2","Encodes a GH3-related gene involved in red light-specific hypocotyl elongation.  Analysis of sense and antisense transgenic plants suggests that DFL2 is located downstream of red light signal transduction and determines the degree of hypocotyl elongation.",66.84,588,0,835,97.50415973
"239","Solyc07g054680.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"240","Solyc07g055740.1.1","Strictosidine synthase-like protein (AHRD V1 ***- A7WPL3_TOBAC); contains Interpro domain(s)  IPR004141  Strictosidine synthase ","AT3G57030",NA,"strictosidine synthase family protein; similar to strictosidine synthase family protein [Arabidopsis thaliana] (TAIR:AT5G22020.1); similar to putative strictosidine synthase [Lycopersicon esculentum] (GB:AAF75751.1); contains InterPro domain Strictosidine synthase; (InterPro:IPR004141)",60.47,339,2e-113,405,92.61363636
"241","Solyc07g056230.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","Solyc07g056360.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","Solyc07g056640.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","Solyc07g061780.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"245","Solyc07g064060.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","Solyc07g065130.2.1","Calcium-binding protein 39 (AHRD V1 **-* B6U5L1_MAIZE); contains Interpro domain(s)  IPR013878  Mo25-like ","AT5G47540",NA,"Mo25 family protein; Identical to Putative MO25-like protein At5g47540 [Arabidopsis Thaliana] (GB:Q9FGK3); similar to Mo25 family protein [Arabidopsis thaliana] (TAIR:AT4G17270.1); similar to MO25 protein -related [Brassica oleracea] (GB:ABD64974.1); contains InterPro domain Armadillo-like helical; (InterPro:IPR011989)",68.13,342,2e-136,482,82.03883495
"247","Solyc07g065760.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","Solyc07g066010.2.1","Amino acid permease (AHRD V1 **** B9N5L8_POPTR); contains Interpro domain(s)  IPR013057  Amino acid transporter, transmembrane ","AT5G23810","AAP7","Encodes nonfunctional amino acid transporter.  AAP7 is the most distantly related member of the AAP family, a group of well characterized amino acid transporters within the ATF1 superfamily. Expression of this gene has not been detected with RNA gel blots or promoter GUS studies.",64.15,424,4e-155,544,91.02844639
"249","Solyc07g066150.1.1","Photosystem I reaction center subunit V (AHRD V1 ***- B6U534_MAIZE); contains Interpro domain(s)  IPR017494  Photosystem I reaction center, PsaG, plant ","AT1G55670","PSAG","Encodes subunit G of photosystem I, an 11-kDa membrane protein that plays an  important role in electron transport between plastocyanin and PSI and is involved in  the stability of the PSI complex. PSI-G subunit is bound to  PSI-B and is in contact with Lhca1. The protein inserts into thylakoids by  a direct or \spontaneous\"" pathway that does not involve the activities of  any known chloroplast protein-targeting machinery. PSI-G appears to be directly or indirectly involved in the interaction between Photosystem I and plastocyanin.""",73.19,138,7e-52,199,92.5170068
"250","Solyc08g007320.2.1","Protein containing DUF124 (AHRD V1 ***- A0M024_GRAFK); contains Interpro domain(s)  IPR002838  Protein of unknown function DUF124 ","AT4G17420",NA,"similar to unknown protein [Arabidopsis thaliana] (TAIR:AT5G47420.1); similar to hypothetical protein 31.t00054 [Brassica oleracea] (GB:ABD65092.1); contains InterPro domain Protein of unknown function DUF124; (InterPro:IPR002838)",72.98,285,1e-119,426,99.29078014
"251","Solyc08g016050.2.1","Dedicator of cytokinesis family protein (AHRD V1 ***- A8P5S7_BRUMA); contains Interpro domain(s)  IPR010703  Dedicator of cytokinesis ","AT4G16340","SPK1","mutant has Seedling lethal; Cotyledon, leaf-shape, trichome defects; Putative Cytoskeletal Protein",80.58,927,0,1412,97.02315325
"252","Solyc08g042030.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"253","Solyc08g045640.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"254","Solyc08g060860.2.1","Genomic DNA chromosome 3 P1 clone MSJ11 (AHRD V1 *--- Q9LW02_ARATH)","AT5G25360",NA,"similar to unknown protein [Arabidopsis thaliana] (TAIR:AT1G15350.1); similar to hypothetical protein [Glycine max] (GB:AAN03467.1)",57.14,147,1e-41,165,83.90804598
"255","Solyc08g060970.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"256","Solyc08g068120.1.1","DNA polymerase I family protein expressed (AHRD V1 ***- Q2QTK2_ORYSJ); contains Interpro domain(s)  IPR001098  DNA-directed DNA polymerase, family A ","AT4G32700","TEB","Encodes a homolog of Drosophila MUS308 and mammalian DNA polymerase, which prevent spontaneous or DNA damage-induced production of DNA double strand breaks. Two conserved functional domains: an N-terminal superfamily II DNA/RNA helicase domain and a C-terminal prokaryotic-type DNA polymerase I domain. Required for regulated cell division and differentiation in meristems. Mutant plants show morphological defects, such as short roots, serrated leaves, and fasciation, as well as defective patterns of cell division and differentiation in the meristem. Mutant plants had 2.5 to 4.5-fold higher expression of ATGR1, ATBRCA1 and RAD51 genes.",66.89,1471,0,1902,99.44903581
"257","Solyc08g068150.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"258","Solyc08g068160.1.1","Monooxygenase (AHRD V1 **** D5ZV09_9ACTO); contains Interpro domain(s)  IPR000103  Pyridine nucleotide-disulphide oxidoreductase, class-II ","AT5G25620","YUC6","YUC6 (YUCCA6); monooxygenase; similar to YUC2 (YUCCA2), monooxygenase/ oxidoreductase [Arabidopsis thaliana] (TAIR:AT4G13260.1); similar to Pyridine nucleotide-disulphide oxidoreductase, class I; FAD-dependent pyridine nucleotide-disulphide oxidoreductase [Medicago truncatula] (GB:ABE83417.1); contains InterPro domain NAD-binding site; (InterPro:IPR000205); contains InterPro domain Monooxygenase, FAD-binding; (InterPro:IPR002938); contains InterPro domain Pyridine nucleotide-disulphide oxidoreductase, class-II; (InterPro:IPR000103); contains InterPro domain FAD-dependent pyridine nucleotide-disulphide oxidoreductase; (InterPro:IPR013027)",69.76,410,2e-168,588,98.78640777
"259","Solyc08g068480.1.1","Indole-3-acetic acid-amido synthetase GH3.8 (AHRD V1 -**- B6U4E2_MAIZE); contains Interpro domain(s)  IPR004993  GH3 auxin-responsive promoter ","AT4G03400","DFL2","Encodes a GH3-related gene involved in red light-specific hypocotyl elongation.  Analysis of sense and antisense transgenic plants suggests that DFL2 is located downstream of red light signal transduction and determines the degree of hypocotyl elongation.",64.94,77,5e-24,105,96.20253165
