"","ITAG","SGN_annotation","AGI","symbol","gene_name","X..identity","alignment.length","e.value","bit.score","percent.query.align"
"186","Solyc05g006740.2.1","Glutathione S-transferase (AHRD V1 **** A3FF38_9CARY); contains Interpro domain(s)  IPR004046  Glutathione S-transferase, C-terminal ","AT1G10370","ATGSTU17","ATGSTU17/ERD9/GST30/GST30B (EARLY-RESPONSIVE TO DEHYDRATION 9, GLUTATHIONE S-TRANSFERASE 30, GLUTATHIONE S-TRANSFERASE 30B); glutathione transferase; similar to ATGSTU18 (GLUTATHIONE S-TRANSFERASE 29), glutathione transferase [Arabidopsis thaliana] (TAIR:AT1G10360.1); similar to glutathione S-transferase 1 [Papaver somniferum] (GB:AAF22517.1); contains InterPro domain Thioredoxin-like fold; (InterPro:IPR012336); contains InterPro domain Glutathione S-transferase, N-terminal; (InterPro:IPR004045); contains InterPro domain Glutathione S-transferase, C-terminal-like; (InterPro:IPR010987); contains InterPro domain Thioredoxin fold; (InterPro:IPR012335)",61.9,210,2e-64,241,97.20930233
"187","Solyc05g006900.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","Solyc05g009400.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","Solyc05g013260.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","Solyc05g013410.2.1","Sel1 domain protein repeat-containing protein (AHRD V1 *-*- A0L961_MAGSM); contains Interpro domain(s)  IPR011990  Tetratricopeptide-like helical ","AT1G70590",NA,"F-box family protein; similar to suppressor of lin-12-like protein-related / sel-1 protein-related [Arabidopsis thaliana] (TAIR:AT1G18260.1); similar to Sel1-like repeat [Geobacter uraniumreducens Rf4] (GB:ZP_01140406.1); similar to OSIGBa0106G07.11 [Oryza sativa (indica cultivar-group)] (GB:CAH67315.1); similar to Os04g0476000 [Oryza sativa (japonica cultivar-group)] (GB:NP_001053077.1); contains InterPro domain Tetratricopeptide region; (InterPro:IPR013026); contains InterPro domain Cyclin-like F-box; (InterPro:IPR001810); contains InterPro domain Tetratricopeptide-like helical; (InterPro:IPR011990); contains InterPro domain Sel1-like; (InterPro:IPR006597)",58.74,349,3e-110,395,95.14285714
"191","Solyc05g014110.2.1","Esterase/lipase/thioesterase (Fragment) (AHRD V1 *-*- B3VW33_POPTN)","AT3G47590",NA,"esterase/lipase/thioesterase family protein; similar to esterase/lipase/thioesterase family protein [Arabidopsis thaliana] (TAIR:AT1G29840.1); similar to esterase/lipase/thioesterase family protein-like [Oryza sativa (japonica cultivar-group)] (GB:BAD44964.1); similar to Os01g0579900 [Oryza sativa (japonica cultivar-group)] (GB:NP_001043402.1); contains InterPro domain Esterase/lipase/thioesterase; (InterPro:IPR000379)",59.72,144,2e-39,157,94
"192","Solyc05g015050.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","Solyc05g016390.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","Solyc05g016480.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","Solyc05g021410.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","Solyc05g047590.2.1","Pectinesterase (AHRD V1 ***- C0SPH5_PRUPE); contains Interpro domain(s)  IPR000070  Pectinesterase, catalytic ","AT2G26440",NA,"pectinesterase family protein; similar to pectinesterase family protein [Arabidopsis thaliana] (TAIR:AT1G02810.1); similar to papillar cell-specific pectin methylesterase-like protein [Brassica napus] (GB:AAK84428.1); similar to Os06g0193200 [Oryza sativa (japonica cultivar-group)] (GB:NP_001057041.1); contains InterPro domain Virulence factor, pectin lyase fold; (InterPro:IPR011050); contains InterPro domain Plant invertase/pectin methylesterase inhibitor; (InterPro:IPR007186); contains InterPro domain Pectinesterase; (InterPro:IPR000070); contains InterPro domain Pectinesterase inhibitor; (InterPro:IPR006501)",62.64,538,0,645,92.54766031
"197","Solyc05g051040.2.1","RING finger family protein (AHRD V1 ***- D6RU92_SILLA); contains Interpro domain(s)  IPR018957  Zinc finger, C3HC4 RING-type ","AT4G11680",NA,"zinc finger (C3HC4-type RING finger) family protein; Identical to Ubiquitin-protein ligase At4g11680 (EC 6.3.2.-) (RING finger protein At4g11680) [Arabidopsis Thaliana] (GB:Q93Z92;GB:Q9T0D5); similar to zinc finger (C3HC4-type RING finger) family protein [Arabidopsis thaliana] (TAIR:AT1G63170.1); similar to Os07g0463400 [Oryza sativa (japonica cultivar-group)] (GB:NP_001059583.1); similar to ring zinc finger protein-like [Oryza sativa (japonica cultivar-group)] (GB:BAD29468.1); contains InterPro domain Zinc finger, RING-type; (InterPro:IPR001841)",60.31,383,1e-97,353,93.70277078
"198","Solyc05g052010.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","Solyc05g053240.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","Solyc05g053820.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","Solyc05g054570.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","Solyc05g054670.2.1","Os07g0175100 protein (Fragment) (AHRD V1 **-- Q0D898_ORYSJ)","AT3G55350",NA,"similar to unknown protein [Arabidopsis thaliana] (TAIR:AT3G63270.1); similar to expressed protein [Oryza sativa (japonica cultivar-group)] (GB:ABA95488.2); similar to Os11g0702700 [Oryza sativa (japonica cultivar-group)] (GB:NP_001068533.1); contains InterPro domain Trp repressor/replication initiator; (InterPro:IPR010921)",61.24,356,1e-129,459,89.64646465
"203","Solyc06g009110.2.1","Nucellin-like aspartic protease (Fragment) (AHRD V1 **-- Q8L886_MAIZE); contains Interpro domain(s)  IPR001461  Peptidase A1 ","AT4G33490",NA,"pepsin A; similar to nucellin protein, putative [Arabidopsis thaliana] (TAIR:AT1G44130.1); similar to nucellin-like protein [Daucus carota] (GB:BAD80835.1); contains InterPro domain Peptidase A1, pepsin; (InterPro:IPR001461); contains InterPro domain Peptidase aspartic, catalytic; (InterPro:IPR009007)",52.94,425,7e-120,427,97.62470309
"204","Solyc06g009370.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","Solyc06g011420.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","Solyc06g030580.2.1","Ribosomal RNA large subunit methyltransferase N (AHRD V1 ***- D5A1S9_SPIPL)","AT2G39670",NA,"radical SAM domain-containing protein; similar to radical SAM domain-containing protein [Arabidopsis thaliana] (TAIR:AT3G19630.1); similar to radical SAM domain-containing protein-like [Oryza sativa (japonica cultivar-group)] (GB:BAD87375.1); contains InterPro domain Radical SAM; (InterPro:IPR007197); contains InterPro domain Conserved hypothetical protein 48; (InterPro:IPR004383); contains InterPro domain Elongator protein 3/MiaB/NifB; (InterPro:IPR006638)",78.23,147,4e-67,250,80.21978022
"207","Solyc06g034220.2.1","Vesicle-associated membrane protein-associated protein (AHRD V1 ***- Q1ANA7_WHEAT); contains Interpro domain(s)  IPR016763  Vesicle-associated membrane protein ","AT3G60600","(AT)VAP","Encodes VAP27 (for Vesicle-Associated Protein).  VAP27 has high homology to the VAP33 family of SNARE-like proteins from animals.  May be involved in vesicular transport to or from the ER.  Located exclusively in limiting membrane of protein storage vacuoles. Binds SRC2.",56.19,194,5e-56,214,78.94736842
"208","Solyc06g034390.1.1","Expressed protein (Fragment) (AHRD V1 ***- B3VJP0_POPTN); contains Interpro domain(s)  IPR006766  Phosphate-induced protein 1 conserved region ","AT5G51550","EXL3","phosphate-responsive 1 family protein; similar to phosphate-responsive 1 family protein [Arabidopsis thaliana] (TAIR:AT2G17230.1); similar to unknown [Sorghum bicolor] (GB:AAQ06267.1); contains InterPro domain Phosphate-induced protein 1 conserved region; (InterPro:IPR006766)",74.77,333,8e-136,480,95.10086455
"209","Solyc06g036060.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","Solyc06g036290.2.1","Heat shock protein 90 (Fragment) (AHRD V1 **-- Q00NU9_WHEAT); contains Interpro domain(s)  IPR003594  ATP-binding region, ATPase-like  IPR001404  Heat shock protein Hsp90 ","AT5G52640","ATHS83","Arabidopsis thaliana 81 kDA heat shock protein. Sequence analysis revealed that the exons are interrupted by the presence of three introns of 315, 83, and 88 base pairs. 88% similar to HSP81-2 at amino acid level.",90.37,602,0,1011,98.68421053
"211","Solyc06g036390.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","Solyc06g043280.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","Solyc06g048900.1.1","Pentatricopeptide repeat-containing protein (AHRD V1 ***- D7KZF9_ARALY); contains Interpro domain(s)  IPR002885  Pentatricopeptide repeat ","AT2G40720",NA,"pentatricopeptide (PPR) repeat-containing protein; similar to pentatricopeptide (PPR) repeat-containing protein [Arabidopsis thaliana] (TAIR:AT4G21300.1); similar to PPR986-12 [Physcomitrella patens] (GB:BAD67155.1); contains InterPro domain Pentatricopeptide repeat; (InterPro:IPR002885); contains InterPro domain Protein prenyltransferase; (InterPro:IPR008940); contains InterPro domain Tetratricopeptide-like helical; (InterPro:IPR011990)",50.3,827,0,849,96.23971798
"214","Solyc06g053480.2.1","Stearoyl-acyl carrier protein desaturase (AHRD V1 **** B7TZ44_SPIOL); contains Interpro domain(s)  IPR005067  Fatty acid desaturase, type 2 ","AT2G43710","FAB2","Encodes a stearoyl-ACP desaturase, involved in fatty acid desaturation. The ssi2 mutants have increased 18:0 and reduced 18:1 fatty acids. Exogenous application of glycerol to wild type plants mimics the ssi2 mutant phenotype. The altered 18:1 fatty acid content in the ssi2 mutants has an impact on SA- and JA-mediated defense signaling.",83.58,402,0,692,99.49748744
"215","Solyc06g059740.2.1","Alcohol dehydrogenase 2 (AHRD V1 **** Q84UY3_PETHY); contains Interpro domain(s)  IPR002085  Alcohol dehydrogenase superfamily, zinc-containing ","AT1G77120","ADH","Catalyzes the reduction of acetaldehyde using NADH as reductant. Requires zinc for activity. Dimer. Anaerobic response polypeptide (ANP). Fermentation. The protein undergoes thiolation following treatment with the oxidant tert-butylhydroperoxide.",79.63,383,8e-164,573,99.22077922
"216","Solyc06g060830.2.1","Homeobox-leucine zipper protein (AHRD V1 ***- Q40781_PIMBR); contains Interpro domain(s)  IPR006712  HD-ZIP protein, N-terminal ","AT4G16780","ATHB-2","ATHB-2 (Homeobox-leucine zipper protein HAT4); DNA binding / transcription factor; Identical to Homeobox-leucine zipper protein HAT4 (Homeodomain-leucine zipper protein HAT4) (HD-ZIP protein 4) (Homeodomain transcription factor ATHB-2) (HD-ZIP protein ATHB-2) (HAT4) [Arabidopsis Thaliana] (GB:Q05466); similar to HAT2, transcription factor [Arabidopsis thaliana] (TAIR:AT5G47370.1); similar to hypothetical protein [Capsella rubella] (GB:CAB96199.1); contains InterPro domain Homeodomain-related; (InterPro:IPR012287); contains InterPro domain Homeobox; (InterPro:IPR001356); contains InterPro domain Leucine zipper, homeobox-associated; (InterPro:IPR003106); contains InterPro domain Homeodomain-like; (InterPro:IPR009057); contains InterPro domain Helix-turn-helix motif, lambda-like repressor; (InterPro:IPR000047); contains InterPro domain HD-ZIP protein, N-terminal; (InterPro:IPR006712)",54.61,293,6e-76,280,94.31438127
"217","Solyc06g060960.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","Solyc06g064880.2.1","Nitrilase 2 (AHRD V1 **-* D3BLP1_POLPA); contains Interpro domain(s)  IPR003010  Nitrilase/cyanide hydratase and apolipoprotein N-acyltransferase ","AT5G12040",NA,"carbon-nitrogen hydrolase family protein; similar to nitrilase, putative [Arabidopsis thaliana] (TAIR:AT4G08790.1); similar to Os03g0175600 [Oryza sativa (japonica cultivar-group)] (GB:NP_001049134.1); similar to nitrilase family, member 2 [Homo sapiens] (GB:NP_064587.1); similar to Os06g0206000 [Oryza sativa (japonica cultivar-group)] (GB:NP_001057093.1); contains InterPro domain Nitrilase/cyanide hydratase and apolipoprotein N-acyltransferase; (InterPro:IPR003010)",61.7,282,4e-99,358,91.50326797
"219","Solyc06g066000.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","Solyc06g068210.1.1","Protein FAR1-RELATED SEQUENCE 8 (AHRD V1 ***- FRS8_ARATH); contains Interpro domain(s)  IPR004330  Transcription factor, FAR1-related ","AT1G80010","FRS8","FRS8 (FAR1-related sequence 8); zinc ion binding; similar to FRS6 (FAR1-related sequence 6), zinc ion binding [Arabidopsis thaliana] (TAIR:AT1G52520.1); similar to Heavy metal transport/detoxification protein [Medicago truncatula] (GB:ABE93744.1); contains InterPro domain Zinc finger, PMZ-type; (InterPro:IPR006564); contains InterPro domain Zinc finger, SWIM-type; (InterPro:IPR007527); contains InterPro domain FAR1; (InterPro:IPR004330)",54.72,636,0,706,83.58008075
"221","Solyc06g072610.2.1","Palmitoyltransferase-like protein (AHRD V1 *-** C6YXK4_ORYSJ); contains Interpro domain(s)  IPR001594  Zinc finger, DHHC-type ","AT3G26935",NA,"zinc finger (DHHC type) family protein; similar to zinc finger (DHHC type) family protein [Arabidopsis thaliana] (TAIR:AT5G41060.1); similar to Os09g0508300 [Oryza sativa (japonica cultivar-group)] (GB:NP_001063622.1); similar to Os08g0535400 [Oryza sativa (japonica cultivar-group)] (GB:NP_001062355.1); similar to P0482D04.5 [Oryza sativa (japonica cultivar-group)] (GB:BAB89658.1); contains InterPro domain Zinc finger, DHHC-type; (InterPro:IPR001594)",64.12,432,6e-151,530,96.3800905
"222","Solyc06g073650.1.1","WD-repeat protein (AHRD V1 **-- B0BZW8_ACAM1); contains Interpro domain(s)  IPR017986  WD40 repeat, region ","AT5G21040","FBX2","F-box family protein / WD-40 repeat family protein; similar to transducin family protein / WD-40 repeat family protein [Arabidopsis thaliana] (TAIR:AT2G43770.1); similar to WD-repeat protein [Nostoc sp. PCC 7120] (GB:NP_490235.1); similar to Os04g0619700 [Oryza sativa (japonica cultivar-group)] (GB:NP_001053901.1); similar to WD-40 repeat protein [Chlorobium phaeobacteroides DSM 266] (GB:YP_911315.1); contains InterPro domain Cyclin-like F-box; (InterPro:IPR001810); contains InterPro domain WD-40 repeat; (InterPro:IPR001680); contains InterPro domain WD40-like; (InterPro:IPR011046)",59.05,547,4e-174,607,99.63031423
"223","Solyc06g073660.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","Solyc06g074600.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","Solyc06g083550.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","Solyc06g083860.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","Solyc06g084050.2.1","Photosystem II reaction center W protein (AHRD V1 ***- B6TMB3_MAIZE); contains Interpro domain(s)  IPR009806  Photosystem II protein PsbW, class 2 ","AT2G30570","PSBW","Encodes a protein similar to photosystem II reaction center subunit W.",59.4,133,3e-34,140,96.89922481
"228","Solyc07g005520.1.1","Potassium channel tetramerization domain-containing protein (AHRD V1 ***- D7LHH7_ARALY); contains Interpro domain(s)  IPR003131  Potassium channel, voltage dependent, Kv,  tetramerisation ","AT2G24240",NA,"potassium channel tetramerisation domain-containing protein; similar to potassium channel tetramerisation domain-containing protein [Arabidopsis thaliana] (TAIR:AT4G30940.1); similar to BTB/POZ [Medicago truncatula] (GB:ABE85429.1); contains InterPro domain K+ channel tetramerisation; (InterPro:IPR003131); contains InterPro domain WD40-like; (InterPro:IPR011046); contains InterPro domain BTB; (InterPro:IPR000210)",83.03,442,0,769,99.54751131
"229","Solyc07g008060.1.1","Phosphatidylinositol binding clathrin assembly protein like (AHRD V1 *--* Q6AXI5_DANRE); contains Interpro domain(s)  IPR011417  ANTH ","AT2G25430",NA,"epsin N-terminal homology (ENTH) domain-containing protein; Identical to Putative clathrin assembly protein At2g25430 [Arabidopsis Thaliana] (GB:Q8LF20;GB:Q9SKK6); similar to binding [Arabidopsis thaliana] (TAIR:AT4G32285.2); similar to Os03g0275500 [Oryza sativa (japonica cultivar-group)] (GB:NP_001049708.1); similar to putative clathrin assembly protein [Oryza sativa (japonica cultivar-group)] (GB:AAV25008.1); contains InterPro domain Epsin, N-terminal; (InterPro:IPR001026); contains InterPro domain ANTH; (InterPro:IPR011417); contains InterPro domain Phosphoinositide-binding clathrin adaptor, N-terminal; (InterPro:IPR008943)",59.67,662,0,675,99.18699187
"230","Solyc07g017550.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","Solyc07g017830.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","Solyc07g021240.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","Solyc07g025190.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","Solyc07g038160.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","Solyc07g039270.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","Solyc07g044800.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","Solyc07g044980.2.1","NPR1-1 protein (Fragment) (AHRD V1 ***- B8XQT4_SOYBN); contains Interpro domain(s)  IPR013069  BTB/POZ ","AT5G45110","ATNPR3","Encodes a paralog of NPR1.  Involved in negative regulation of defense responses against bacterial and oomycete pathogens.  npr3 mutants has elevated level of PR1 expression.  Interacts with TGA2, TGA3, TGA5 and TGA6 in yeast two hybrid assays.",50.46,541,3e-131,465,92.68292683
"238","Solyc07g045460.2.1","5-AMP-activated protein kinase subunit beta-1 (AHRD V1 **** C1BGS7_ONCMY); contains Interpro domain(s)  IPR006828  5-AMP-activated protein kinase, beta subunit, complex-interacting region ","AT4G16360",NA,"5'-AMP-activated protein kinase beta-2 subunit, putative; Identical to SNF1-related protein kinase regulatory subunit beta-2 (AKIN beta2) (AKINB2) (KINB2) [Arabidopsis Thaliana] (GB:Q9SCY5;GB:O23481); similar to 5'-AMP-activated protein kinase beta-2 subunit, putative [Arabidopsis thaliana] (TAIR:AT5G21170.1); similar to AKIN beta2 [Medicago truncatula] (GB:AAO61677.1); contains InterPro domain 5-AMP-activated protein kinase, beta subunit, complex-interacting region; (InterPro:IPR006828)",55.42,249,3e-69,258,86.41114983
"239","Solyc07g047820.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"240","Solyc07g052100.2.1","Chromodomain-helicase-DNA-binding protein 1-like (AHRD V1 *--* CHD1L_DANRE); contains Interpro domain(s)  IPR014001  DEAD-like helicase, N-terminal ","AT1G05120",NA,"SNF2 domain-containing protein / helicase domain-containing protein / RING finger domain-containing protein; similar to DNA repair protein, putative [Arabidopsis thaliana] (TAIR:AT1G02670.1); similar to putative DNA repair protein rhp16 [Oryza sativa (japonica cultivar-group)] (GB:BAD31171.1); similar to Os07g0511500 [Oryza sativa (japonica cultivar-group)] (GB:NP_001059763.1); contains InterPro domain DEAD/DEAH box helicase, N-terminal; (InterPro:IPR011545); contains InterPro domain SNF2-related; (InterPro:IPR000330); contains InterPro domain Helicase, C-terminal; (InterPro:IPR001650); contains InterPro domain Zinc finger, RING-type; (InterPro:IPR001841)",59.45,794,0,920,95.63636364
"241","Solyc07g053520.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","Solyc07g054560.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","Solyc07g055270.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","Solyc07g062820.1.1","Pentatricopeptide repeat protein PPR1106-17 (AHRD V1 ***- B6SWY6_MAIZE); contains Interpro domain(s)  IPR002885  Pentatricopeptide repeat ","AT4G18520",NA,"binding; similar to pentatricopeptide (PPR) repeat-containing protein [Arabidopsis thaliana] (TAIR:AT4G39530.1); similar to pentatricopeptide (PPR) repeat-containing protein [Arabidopsis thaliana] (TAIR:AT3G53360.1); similar to Os03g0644200 [Oryza sativa (japonica cultivar-group)] (GB:NP_001050757.1); similar to PPR986-12 [Physcomitrella patens] (GB:BAD67155.1); contains InterPro domain Pentatricopeptide repeat; (InterPro:IPR002885); contains InterPro domain Protein prenyltransferase; (InterPro:IPR008940); contains InterPro domain Tetratricopeptide-like helical; (InterPro:IPR011990)",55.28,615,0,640,98.70550162
"245","Solyc07g063020.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","Solyc07g064990.2.1","S-adenosyl-L-methionine salicylic acid carboxyl methyltransferase-like protein (AHRD V1 **** Q8LAR1_ARATH); contains Interpro domain(s)  IPR005299  SAM dependent carboxyl methyltransferase ","AT5G55250","IAMT1","Encodes an enzyme which specifically converts IAA to its methyl ester form MelIAA. This gene belongs to the family of carboxyl methyltransferases whose members  catalyze the transfer of the methyl group from S-adenosyl-L-methionine to carboxylic acid-containing substrates to form small molecule methyl esters. Expression of TCP genes is downregulated in mutant iamt1-D.",72.87,376,2e-167,585,95.39641944
"247","Solyc07g065500.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","Solyc08g005520.2.1","Ankyrin repeat domain protein (AHRD V1 *-*- B3CPL5_WOLPP); contains Interpro domain(s)  IPR002110  Ankyrin ","AT4G19150",NA,"ankyrin repeat family protein; similar to ankyrin repeat family protein [Arabidopsis thaliana] (TAIR:AT2G03430.1); similar to PREDICTED: similar to ankyrin 2,3/unc44, partial [Strongylocentrotus purpuratus] (GB:XP_001199844.1); similar to Os10g0580700 [Oryza sativa (japonica cultivar-group)] (GB:NP_001065515.1); contains InterPro domain Ankyrin; (InterPro:IPR002110)",54.81,239,1e-45,179,93.22709163
"249","Solyc08g005800.2.1","Pectinacetylesterase like protein (Fragment) (AHRD V1 **-- Q56WP8_ARATH); contains Interpro domain(s)  IPR004963  Pectinacetylesterase ","AT4G19420",NA,"pectinacetylesterase family protein; similar to pectinacetylesterase, putative [Arabidopsis thaliana] (TAIR:AT4G19410.1); similar to pectinacetylesterase precursor [Vigna radiata var. radiata] (GB:CAA67728.1); contains InterPro domain Pectinacetylesterase; (InterPro:IPR004963)",63.88,299,6e-122,433,99.00332226
"250","Solyc08g008630.2.1","Homology to unknown gene (AHRD V1 ***- Q014B2_OSTTA)","AT1G64680",NA,"similar to unknown protein [Arabidopsis thaliana] (TAIR:AT1G03055.1); similar to hypothetical protein LOC_Os11g37650 [Oryza sativa (japonica cultivar-group)] (GB:ABA94460.1); similar to Os08g0114100 [Oryza sativa (japonica cultivar-group)] (GB:NP_001060847.1)",76.47,238,3e-87,318,88.10408922
"251","Solyc08g013690.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"252","Solyc08g015960.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"253","Solyc08g022190.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"254","Solyc08g022200.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"255","Solyc08g023400.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"256","Solyc08g048430.2.1","F-box family protein (AHRD V1 ***- D7MS00_ARALY); contains Interpro domain(s)  IPR001810  Cyclin-like F-box ","AT5G46170",NA,"F-box family protein; similar to F-box family protein [Arabidopsis thaliana] (TAIR:AT4G18380.1); similar to P0432B10.4 [Oryza sativa (japonica cultivar-group)] (GB:BAB90386.1); similar to Os05g0510400 [Oryza sativa (japonica cultivar-group)] (GB:NP_001056009.1); similar to Os01g0770400 [Oryza sativa (japonica cultivar-group)] (GB:NP_001044377.1); contains InterPro domain Cyclin-like F-box; (InterPro:IPR001810)",65.42,321,4e-88,321,92.66055046
"257","Solyc08g060910.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"258","Solyc08g062350.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"259","Solyc08g062420.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"260","Solyc08g066420.1.1","Lachrymatory-factor synthase (AHRD V1 ***- B6UBY7_MAIZE); contains Interpro domain(s)  IPR019587  Polyketide cyclase/dehydrase ","AT2G25770",NA,"similar to unknown protein [Arabidopsis thaliana] (TAIR:AT4G32870.1); similar to hypothetical protein [Oryza sativa (japonica cultivar-group)] (GB:BAD87063.1); contains domain Bet v1-like (SSF55961); contains domain no description (G3D.3.30.530.20)",56.52,161,6e-51,196,93.52941176
"261","Solyc08g068570.2.1","Tocopherol cyclase (AHRD V1 **** Q6E6T1_SOLTU)","AT4G32770","ATSDX1","Tocopherol cyclase involved in tocopherol (vitamin E)synthesis. VTE1 over-expressing plants have increased tocopherol indicating VTE1 is a major limiting factor in tocopherol synthesis. Mutants defective in this gene accumulate high amounts of zeaxanthin in conditions of high light or low temperature.  Plays a role in the adaptation to low temperature stress, notably phloem loading.",66.31,463,0,657,92.18436874
"262","Solyc08g074680.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"263","Solyc08g075440.2.1","Conserved oligomeric Golgi complex subunit 6 (AHRD V1 ***- COG6_BOVIN); contains Interpro domain(s)  IPR010490  Conserved oligomeric complex COG6 ","AT1G31780",NA,"similar to Hypothetical protein [Oryza sativa (japonica cultivar-group)] (GB:AAN52749.1); contains InterPro domain Conserved oligomeric complex COG6; (InterPro:IPR010490)",72.94,691,0,972,99.71098266
"264","Solyc08g075500.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"265","Solyc08g076310.2.1","Uncharacterized membrane protein C2G11.09 (AHRD V1 **-- YAB9_SCHPO); contains Interpro domain(s)  IPR003864  Protein of unknown function DUF221 ","AT1G32090",NA,"early-responsive to dehydration protein-related / ERD protein-related; similar to early-responsive to dehydration protein-related / ERD protein-related [Arabidopsis thaliana] (TAIR:AT4G02900.1); similar to early-responsive to dehydration protein-related / ERD protein-related [Arabidopsis thaliana] (TAIR:AT3G21620.1); similar to early-responsive to dehydration protein-related / ERD protein-related [Arabidopsis thaliana] (TAIR:AT4G22120.2); similar to Protein of unknown function DUF221 [Medicago truncatula] (GB:ABE86757.1); similar to Os10g0579100 [Oryza sativa (japonica cultivar-group)] (GB:NP_001065504.1); similar to Os01g0534900 [Oryza sativa (japonica cultivar-group)] (GB:NP_001043256.1); contains InterPro domain Protein of unknown function DUF221; (InterPro:IPR003864)",69.39,807,0,1056,96.69117647
"266","Solyc08g076730.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"267","Solyc08g078080.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"268","Solyc08g078100.1.1","Amino acid permease-like protein (Fragment) (AHRD V1 *-*- B2ZME2_HELPE); contains Interpro domain(s)  IPR002293  Amino acid/polyamine transporter I ","AT1G31830",NA,"amino acid permease family protein; similar to amino acid permease family protein [Arabidopsis thaliana] (TAIR:AT1G31820.1); similar to amino acid permease family protein [Arabidopsis thaliana] (TAIR:AT5G05630.1); similar to putative amino acid permease [Oryza sativa (japonica cultivar-group)] (GB:AAR10855.1); similar to amino acid permease family protein, putative, expressed [Oryza sativa (japonica cultivar-group)] (GB:ABF97257.1); similar to Os03g0576900 [Oryza sativa (japonica cultivar-group)] (GB:NP_001050538.1); contains InterPro domain Amino acid permease-associated region; (InterPro:IPR004841); contains InterPro domain Amino acid/polyamine transporter I; (InterPro:IPR002293)",75.91,465,0,632,97.44136461
"269","Solyc08g078210.2.1","Hydrolase NUDIX family protein (AHRD V1 ***- Q2A9R5_BRAOL); contains Interpro domain(s)  IPR000086  NUDIX hydrolase domain ","AT5G47240","NUDT8","ATNUDT8 (Arabidopsis thaliana Nudix hydrolase homolog 8); hydrolase; Identical to Nudix hydrolase 8 (EC 3.6.1.-) (AtNUDT8) (NUDT8) [Arabidopsis Thaliana] (GB:Q8L7W2;GB:Q8LAJ0;GB:Q9LVT5); similar to ATNUDT2 (Arabidopsis thaliana Nudix hydrolase homolog 2), ADP-ribose diphosphatase/ NAD binding / hydrolase [Arabidopsis thaliana] (TAIR:AT5G47650.1); similar to hydrolase, NUDIX family protein [Brassica oleracea] (GB:ABD64957.1); contains InterPro domain NUDIX hydrolase; (InterPro:IPR000086); contains InterPro domain Anti-sense to fibroblast growth factor protein GFG; (InterPro:IPR003293)",68.28,290,8e-118,420,77.93296089
