"","ITAG","SGN_annotation","AGI","symbol","gene_name","X..identity","alignment.length","e.value","bit.score","percent.query.align"
"179","Solyc04g072020.2.1","Choline kinase (AHRD V1 **** Q9AVR9_PEA); contains Interpro domain(s)  IPR002573  Choline/ethanolamine kinase ","AT1G71697","ATCK1","Encodes choline kinase.  mRNA levels are increased in response to wounding.",62.79,344,2e-129,458,92.62295082
"180","Solyc04g072630.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","Solyc04g072800.2.1","2 3-bisphosphoglycerate-dependent phosphoglycerate mutase (AHRD V1 **** D1R850_9CHLA); contains Interpro domain(s)  IPR005952  Phosphoglycerate mutase 1 ","AT1G22170",NA,"phosphoglycerate/bisphosphoglycerate mutase family protein; similar to phosphoglycerate/bisphosphoglycerate mutase family protein [Arabidopsis thaliana] (TAIR:AT1G78050.1); similar to Os02g0751800 [Oryza sativa (japonica cultivar-group)] (GB:NP_001048137.1); similar to putative phosphoglycerate mutase [Oryza sativa (japonica cultivar-group)] (GB:BAD38179.1); contains InterPro domain Phosphoglycerate/bisphosphoglycerate mutase; (InterPro:IPR001345); contains InterPro domain Phosphoglycerate mutase; (InterPro:IPR013078); contains InterPro domain Phosphoglycerate mutase 1; (InterPro:IPR005952)",82.46,228,1e-116,416,94.58333333
"182","Solyc04g074310.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","Solyc04g076180.2.1","26S protease regulatory subunit 7 homolog A (AHRD V1 *--- PRS7A_ARATH); contains Interpro domain(s)  IPR003959  ATPase, AAA-type, core ","AT1G05910",NA,"cell division cycle protein 48-related / CDC48-related; similar to AAA-type ATPase family protein [Arabidopsis thaliana] (TAIR:AT3G15120.1); similar to bromodomain protein 103 [Zea mays] (GB:AAN41251.1); similar to Os09g0515100 [Oryza sativa (japonica cultivar-group)] (GB:NP_001063664.1); contains InterPro domain AAA-protein subdomain; (InterPro:IPR003960); contains InterPro domain AAA ATPase; (InterPro:IPR003593); contains InterPro domain Bromodomain; (InterPro:IPR001487); contains InterPro domain AAA ATPase, central region; (InterPro:IPR003959)",69.58,1213,0,1373,99.83263598
"184","Solyc04g076220.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","Solyc04g076330.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","Solyc04g077100.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","Solyc04g081050.1.1","TPR repeat-containing protein (AHRD V1 *-*- B2J9B9_NOSP7); contains Interpro domain(s)  IPR011990  Tetratricopeptide-like helical ","AT1G05150",NA,"calcium-binding EF hand family protein; similar to calcium-binding EF hand family protein [Arabidopsis thaliana] (TAIR:AT2G32450.1); similar to Os03g0263900 [Oryza sativa (japonica cultivar-group)] (GB:NP_001049638.1); similar to O-GlcNAc-transferase-like protein [Castanea sativa] (GB:AAL15891.1); contains InterPro domain Tetratricopeptide region; (InterPro:IPR013026); contains InterPro domain Tetratricopeptide TPR_1; (InterPro:IPR001440); contains InterPro domain Calcium-binding EF-hand; (InterPro:IPR002048); contains InterPro domain Protein prenyltransferase; (InterPro:IPR008940); contains InterPro domain Tetratricopeptide TPR_2; (InterPro:IPR013105); contains InterPro domain Tetratricopeptide-like helical; (InterPro:IPR011990)",77.65,810,0,1183,99.501868
"188","Solyc04g082510.2.1","Serine/threonine-protein kinase (AHRD V1 **** C6ZRV0_SOYBN); contains Interpro domain(s)  IPR002290  Serine/threonine protein kinase ","AT1G20650",NA,"protein kinase; similar to protein kinase, putative [Arabidopsis thaliana] (TAIR:AT1G76370.1); similar to putative serine/threonine protein kinase [Oryza sativa (japonica cultivar-group)] (GB:AAT58829.1); similar to Os01g0936100 [Oryza sativa (japonica cultivar-group)] (GB:NP_001045326.1); contains InterPro domain Protein kinase-like; (InterPro:IPR011009); contains InterPro domain Protein kinase; (InterPro:IPR000719); contains InterPro domain Serine/threonine protein kinase, active site; (InterPro:IPR008271)",65.93,361,2e-137,485,94.60916442
"189","Solyc04g082570.2.1","U-box domain-containing protein (AHRD V1 **-- Q1ENX4_MUSAC); contains Interpro domain(s)  IPR011989  Armadillo-like helical ","AT1G20780","ATPUB44","armadillo/beta-catenin repeat protein-related / U-box domain-containing protein; similar to binding / ubiquitin-protein ligase [Arabidopsis thaliana] (TAIR:AT1G76390.2); similar to unknown protein [Oryza sativa (japonica cultivar-group)] (GB:AAP50990.1); similar to armadillo/beta-catenin repeat family protein, putative, expressed [Oryza sativa (japonica cultivar-group)] (GB:ABA97086.1); similar to Os03g0657100 [Oryza sativa (japonica cultivar-group)] (GB:NP_001050813.1); contains InterPro domain Armadillo; (InterPro:IPR000225); contains InterPro domain Armadillo-like helical; (InterPro:IPR011989); contains InterPro domain U box; (InterPro:IPR003613)",66.67,771,0,932,99.48253558
"190","Solyc04g082670.2.1","Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1 (AHRD V1 **** C0HAM9_SALSA); contains Interpro domain(s)  IPR007676  Ribophorin I ","AT1G76400",NA,"ribophorin I family protein; similar to ribophorin I family protein [Arabidopsis thaliana] (TAIR:AT2G01720.1); similar to Os05g0301500 [Oryza sativa (japonica cultivar-group)] (GB:NP_001055134.1); similar to Ribophorin I [Medicago truncatula] (GB:ABE83243.1); contains InterPro domain Ribophorin I; (InterPro:IPR007676)",65.29,582,0,758,94.77977162
"191","Solyc05g006210.2.1","Glucan endo-1 3-beta-glucosidase 6 (AHRD V1 ***- B6TW83_MAIZE); contains Interpro domain(s)  IPR013781  Glycoside hydrolase, subgroup, catalytic core ","AT3G24330",NA,"glycosyl hydrolase family 17 protein; similar to glycosyl hydrolase family 17 protein [Arabidopsis thaliana] (TAIR:AT3G04010.1); similar to glycosyl hydrolase family 17 protein [Arabidopsis thaliana] (TAIR:AT2G19440.1); similar to putative 3-glucanase [Zea mays] (GB:AAT42176.1); contains InterPro domain X8; (InterPro:IPR012946); contains InterPro domain Glycoside hydrolase, family 17; (InterPro:IPR000490)",59.87,466,5e-168,587,93.33333333
"192","Solyc05g007570.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","Solyc05g008290.2.1","Bilirubin oxidase (AHRD V1 ***- C6PN69_9CLOT); contains Interpro domain(s)  IPR008972  Cupredoxin ","AT1G23010","LPR1","Encodes a protein with multicopper oxidase activity.",65.98,579,0,801,99.31034483
"194","Solyc05g008330.1.1","Pentatricopeptide repeat protein (AHRD V1 ***- D2STE8_GOSHI); contains Interpro domain(s)  IPR002885  Pentatricopeptide repeat ","AT1G71060",NA,"pentatricopeptide (PPR) repeat-containing protein; similar to pentatricopeptide (PPR) repeat-containing protein [Arabidopsis thaliana] (TAIR:AT1G77360.1); similar to pentatricopeptide, putative, expressed [Oryza sativa (japonica cultivar-group)] (GB:ABF98845.1); similar to putative reverse transcriptase [Oryza sativa (japonica cultivar-group)] (GB:AAK71569.2); similar to Os01g0505500 [Oryza sativa (japonica cultivar-group)] (GB:NP_001043145.1); contains InterPro domain Pentatricopeptide repeat; (InterPro:IPR002885); contains InterPro domain Protein prenyltransferase; (InterPro:IPR008940); contains InterPro domain Tetratricopeptide-like helical; (InterPro:IPR011990)",62.16,473,3e-174,608,90.03831418
"195","Solyc05g008620.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","Solyc05g008790.2.1","Ceramide kinase (AHRD V1 **** Q6USK2_ARATH); contains Interpro domain(s)  IPR001206  Diacylglycerol kinase, catalytic region ","AT5G51290",NA,"ceramide kinase-related; similar to diacylglycerol kinase [Arabidopsis thaliana] (TAIR:AT4G21540.2); similar to Os02g0656200 [Oryza sativa (japonica cultivar-group)] (GB:NP_001047623.1); similar to putative ceramide kinase [Oryza sativa (japonica cultivar-group)] (GB:BAD25337.1); contains InterPro domain Diacylglycerol kinase, catalytic region; (InterPro:IPR001206)",55.43,599,4e-179,624,96.19834711
"197","Solyc05g010080.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","Solyc05g010110.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","Solyc05g010620.1.1","Pentatricopeptide repeat-containing protein (AHRD V1 ***- D7KWW7_ARALY); contains Interpro domain(s)  IPR002885  Pentatricopeptide repeat ","AT1G68930",NA,"pentatricopeptide (PPR) repeat-containing protein; similar to pentatricopeptide (PPR) repeat-containing protein [Arabidopsis thaliana] (TAIR:AT2G22070.1); similar to Os02g0106300 [Oryza sativa (japonica cultivar-group)] (GB:NP_001045627.1); similar to Os03g0775400 [Oryza sativa (japonica cultivar-group)] (GB:NP_001051430.1); similar to hypothetical protein [Oryza sativa] (GB:AAL31064.1); contains InterPro domain Pentatricopeptide repeat; (InterPro:IPR002885); contains InterPro domain Protein prenyltransferase; (InterPro:IPR008940); contains InterPro domain Tetratricopeptide-like helical; (InterPro:IPR011990)",60.78,742,0,967,99.19354839
"200","Solyc05g010710.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","Solyc05g010780.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","Solyc05g011920.2.1","ACT domain-containing protein (AHRD V1 **-- D7M3X3_ARALY); contains Interpro domain(s)  IPR002912  Amino acid-binding ACT ","AT1G69040","ACR4","ACT-domain containing protein involved in feedback regulation of amino acid metabolism",75.05,457,0,704,99.55555556
"203","Solyc05g013400.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","Solyc05g013710.2.1","Cysteine desulfuration protein SufE (AHRD V1 *-*- Q2RNM6_RHORT); contains Interpro domain(s)  IPR003808  Fe-S metabolism associated SufE ","AT1G67810","SUFE2","Fe-S metabolism associated domain-containing protein; similar to QS (QUINOLINATE SYNTHASE), quinolinate synthetase A [Arabidopsis thaliana] (TAIR:AT5G50210.1); similar to Os12g0290300 [Oryza sativa (japonica cultivar-group)] (GB:NP_001066600.1); similar to hypothetical protein tll1089 [Thermosynechococcus elongatus BP-1] (GB:NP_681880.1); similar to Os09g0270900 [Oryza sativa (japonica cultivar-group)] (GB:NP_001062734.1); contains InterPro domain Fe-S metabolism associated SufE; (InterPro:IPR003808)",51.8,222,4e-48,188,77.81818182
"205","Solyc05g014540.2.1","DNA polymerase alpha subunit B family (AHRD V1 ***- D7KVM0_ARALY); contains Interpro domain(s)  IPR016722  DNA polymerase alpha, subunit B ","AT1G67630","POLA2","DNA polymerase alpha subunit B family; similar to Os12g0242900 [Oryza sativa (japonica cultivar-group)] (GB:NP_001066483.1); similar to DNA polymerase alpha subunit B family protein, expressed [Oryza sativa (japonica cultivar-group)] (GB:ABA97199.2); contains InterPro domain DNA polymerase epsilon subunit B; (InterPro:IPR007185)",57.58,620,0,724,99.51456311
"206","Solyc05g015220.2.1","Mannosyl-oligosaccharide glucosidase (AHRD V1 **** B0WV10_CULQU); contains Interpro domain(s)  IPR004888  Glycoside hydrolase, family 63 ","AT1G67490","GCS1","Encodes an alpha-glucosidase I enzyme that catalyzes the first step in N-linked glycan processing. Localized to the endoplasmic reticulum (ER).",66.8,726,0,1008,96.53333333
"207","Solyc05g015920.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","Solyc05g018490.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","Solyc05g024430.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","Solyc05g026540.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","Solyc05g050130.2.1","Acidic chitinase (AHRD V1 **-- Q71HN4_FICAW); contains Interpro domain(s)  IPR001223  Glycoside hydrolase, family 18, catalytic domain ","AT5G24090","ATCHIA","acidic endochitinase (CHIB1); Identical to Acidic endochitinase precursor (EC 3.2.1.14) (CHIB1) [Arabidopsis Thaliana] (GB:O22072;GB:O22073;GB:O24614;GB:Q5HYZ8); similar to acidic endochitinase (GB:AAA32768.1); contains InterPro domain Glycoside hydrolase, chitinase active site; (InterPro:IPR001579); contains InterPro domain Glycoside hydrolase, family 18; (InterPro:IPR001223)",67.53,271,2e-87,319,90.78498294
"212","Solyc05g051050.2.1","Glycogen synthase kinase (AHRD V1 **** Q1AMT7_ORYSJ); contains Interpro domain(s)  IPR002290  Serine/threonine protein kinase ","AT4G00720","ASKTHETA","shaggy-related protein kinase theta / ASK-theta (ASK8); Identical to Shaggy-related protein kinase theta (EC 2.7.11.1) (ASK-theta) (ASK8) [Arabidopsis Thaliana] (GB:Q96287;GB:P93731); similar to ATSK11 (Arabidopsis thaliana SHAGGY-related kinase 11), protein kinase [Arabidopsis thaliana] (TAIR:AT5G26751.1); similar to shaggy-related protein kinase beta / ASK-beta (ASK2) [Arabidopsis thaliana] (TAIR:AT3G61160.2); similar to protein kinase family protein [Arabidopsis thaliana] (TAIR:AT5G14640.1); similar to Shaggy-related protein kinase theta (ASK-theta) (GB:O04160); similar to Ser/Thr protein kinase [Lotus japonicus] (GB:BAD95891.1); similar to NSK6; Shaggy-like kinase 6 [Nicotiana tabacum] (GB:CAA69899.1); contains InterPro domain Serine/threonine protein kinase; (InterPro:IPR002290); contains InterPro domain Protein kinase-like; (InterPro:IPR011009); contains InterPro domain Protein kinase; (InterPro:IPR000719); contains InterPro domain Serine/threonine protein kinase, active site; (InterPro:IPR008271)",74.36,468,0,714,98.92933619
"213","Solyc05g051330.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","Solyc05g051560.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"215","Solyc05g053410.2.1","Phytochrome B2","AT2G18790","HY3","Red/far-red photoreceptor involved in the regulation of de-etiolation. Exists in two inter-convertible forms: Pr and Pfr (active). Involved in the light-promotion of seed germination and in the shade avoidance response.",71.81,1128,0,1702,98.39572193
"216","Solyc05g054030.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","Solyc05g054520.2.1","Geranylgeranyl transferase type i beta subunit (AHRD V1 ***- Q17K57_AEDAE); contains Interpro domain(s)  IPR008930  Terpenoid cylases/protein prenyltransferase alpha-alpha toroid ","AT2G39550","ATGGT-IB","encodes the beta subunit of geranylgeranyl transferase (GGT-IB), involved in both ABA-mediated and auxin signaling pathways.",65.87,334,5e-123,437,90.24390244
"218","Solyc05g055420.2.1","Exostosin-2 (AHRD V1 *-*- Q0IFF4_AEDAE); contains Interpro domain(s)  IPR015338  EXTL2, alpha-1,4-N-acetylhexosaminyltransferase ","AT5G04500",NA,"a member of the Glycosyltransferase Family 64 (according to CAZy Database)",62.67,726,0,949,95.35192563
"219","Solyc06g007140.2.1","Omega-3 fatty acid desaturase (AHRD V1 **** A9LNM9_SOLLC); contains Interpro domain(s)  IPR005804  Fatty acid desaturase, type 1 ","AT3G11170","FAD7","Chloroplastic enzyme responsible for the synthesis of 16:3 and 18:3 fatty acids from galactolipids, sulpholipids and phosphatidylglycerol. Uses ferredoxin as electron donor. Gene expression is induced by wounding in shoot and root. The wound-response in shoot is independent of jasmonic acid mediated pathway whereas the root response is mediated by jasmonic acid.",73.67,300,1e-135,479,92.85714286
"220","Solyc06g007300.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","Solyc06g008190.1.1","Pentatricopeptide repeat-containing protein (AHRD V1 ***- D7KPF1_ARALY); contains Interpro domain(s)  IPR002885  Pentatricopeptide repeat ","AT1G13040",NA,"pentatricopeptide (PPR) repeat-containing protein; similar to pentatricopeptide (PPR) repeat-containing protein [Arabidopsis thaliana] (TAIR:AT1G62910.1); similar to Os07g0688100 [Oryza sativa (japonica cultivar-group)] (GB:NP_001060699.1); similar to hypothetical protein MtrDRAFT_AC139526g28v1 [Medicago truncatula] (GB:ABE80159.1); contains InterPro domain Pentatricopeptide repeat; (InterPro:IPR002885); contains InterPro domain Protein prenyltransferase; (InterPro:IPR008940); contains InterPro domain Tetratricopeptide-like helical; (InterPro:IPR011990)",56.97,509,2e-175,612,99.0234375
"222","Solyc06g008920.2.1","Acyl-CoA synthetase/AMP-acid ligase II (AHRD V1 **** D0C359_9GAMM); contains Interpro domain(s)  IPR000873  AMP-dependent synthetase and ligase ","AT1G20560","AAE1","AMP-dependent synthetase and ligase family protein; similar to AMP-dependent synthetase and ligase family protein [Arabidopsis thaliana] (TAIR:AT2G17650.1); similar to AMP-binding enzyme, putative [Medicago truncatula] (GB:ABE77669.1); contains InterPro domain AMP-dependent synthetase and ligase; (InterPro:IPR000873)",68.25,548,0,814,98.72495446
"223","Solyc06g009390.2.1","Protein phosphatase-2C (AHRD V1 ***- O82469_MESCR); contains Interpro domain(s)  IPR015655  Protein phosphatase 2C ","AT3G62260",NA,"protein phosphatase 2C, putative / PP2C, putative; similar to protein phosphatase type 2C [Arabidopsis thaliana] (TAIR:AT1G48040.1); similar to Protein phosphatase 2C [Medicago truncatula] (GB:ABE82399.1); contains InterPro domain Protein phosphatase 2C-like; (InterPro:IPR001932)",65.3,317,3e-108,388,89.23512748
"224","Solyc06g011420.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","Solyc06g034150.2.1","8-amino-7-oxononanoate synthase-like protein (AHRD V1 ***- Q9LZ63_ARATH); contains Interpro domain(s)  IPR004839  Aminotransferase, class I and II ","AT5G04620","ATBIOF","The cDNA encoding 7-keto-8-aminopelargonic acid (KAPA) synthase, the first committed enzyme of the biotin synthesis pathway has been cloned and its molecular function confirmed (functional complementation of an E. coli mutant). The subcellular localization of the enzyme (cytosol) proves that the biotin biosynthesis in plants takes place in different compartments which differs from the biosynthetic route found in microorganisms.",64.63,475,2e-169,592,99.14712154
"226","Solyc06g035600.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","Solyc06g043280.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","Solyc06g053230.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","Solyc06g054440.2.1","F-box/LRR-repeat protein 14 (AHRD V1 *-*- B5X325_SALSA); contains Interpro domain(s)  IPR006553  Leucine-rich repeat, cysteine-containing subtype ","AT4G15475",NA,"F-box family protein (FBL4); similar to EBF2 (EIN3-BINDING F BOX PROTEIN 2) [Arabidopsis thaliana] (TAIR:AT5G25350.1); similar to Leucine Rich Repeat family protein, expressed [Oryza sativa (japonica cultivar-group)] (GB:ABA95013.1); contains InterPro domain Leucine-rich repeat, cysteine-containing subtype; (InterPro:IPR006553); contains InterPro domain Cyclin-like F-box; (InterPro:IPR001810); contains InterPro domain Leucine-rich repeat; (InterPro:IPR001611); contains InterPro domain Leucine-rich repeat, cysteine-containing; (InterPro:IPR007089)",68.09,517,0,682,96.26865672
"230","Solyc06g060050.1.1","Pentatricopeptide repeat-containing protein (AHRD V1 ***- D7M7B9_ARALY); contains Interpro domain(s)  IPR002885  Pentatricopeptide repeat ","AT5G15340",NA,"pentatricopeptide (PPR) repeat-containing protein; similar to pentatricopeptide (PPR) repeat-containing protein [Arabidopsis thaliana] (TAIR:AT2G29760.1); similar to Pentatricopeptide repeat [Medicago truncatula] (GB:ABE86760.1); contains InterPro domain Pentatricopeptide repeat; (InterPro:IPR002885); contains InterPro domain Protein prenyltransferase; (InterPro:IPR008940); contains InterPro domain Tetratricopeptide-like helical; (InterPro:IPR011990)",58.04,622,0,742,97.1563981
"231","Solyc06g062780.2.1","Phospholipid-transporting ATPase (AHRD V1 **** C1GDL1_PARBD); contains Interpro domain(s)  IPR006539  ATPase, P-type, phospholipid-translocating, flippase ","AT1G54280",NA,"haloacid dehalogenase-like hydrolase family protein; Identical to Putative phospholipid-transporting ATPase 6 (EC 3.6.3.1) (Aminophospholipid flippase 6) (ALA6) [Arabidopsis Thaliana] (GB:Q9SLK6); similar to haloacid dehalogenase-like hydrolase family protein [Arabidopsis thaliana] (TAIR:AT1G17500.1); similar to haloacid dehalogenase-like hydrolase family protein [Arabidopsis thaliana] (TAIR:AT3G13900.1); similar to haloacid dehalogenase-like hydrolase family protein [Arabidopsis thaliana] (TAIR:AT1G72700.1); similar to ATPase, E1-E2 type [Medicago truncatula] (GB:ABE81304.1); similar to Putative phospholipid-transporting ATPase 4 (Aminophospholipid flippase 4) (GB:Q9LNQ4); similar to Putative phospholipid-transporting ATPase 7 (Aminophospholipid flippase 7) (GB:Q9LVK9); contains InterPro domain Phospholipid-translocating P-type ATPase, flippase; (InterPro:IPR006539); contains InterPro domain ATPase, P-type, K/Mg/Cd/Cu/Zn/Na/Ca/Na/H-transporter; (InterPro:IPR001757); contains InterPro domain Haloacid dehalogenase-like hydrolase, type 3; (InterPro:IPR013200)",72.88,1213,0,1856,98.02306425
"232","Solyc06g063420.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","Solyc06g066380.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","Solyc06g068550.2.1","Aspartic proteinase nepenthesin-1 (AHRD V1 **-- C0JAB4_ORYCO); contains Interpro domain(s)  IPR001461  Peptidase A1 ","AT1G79720",NA,"aspartyl protease family protein; similar to chloroplast nucleoid DNA-binding protein, putative [Arabidopsis thaliana] (TAIR:AT5G10770.1); similar to Os09g0423500 [Oryza sativa (japonica cultivar-group)] (GB:NP_001063212.1); similar to 41 kD chloroplast nucleoid DNA binding protein (CND41) [Nicotiana sylvestris] (GB:BAC22609.1); similar to Os08g0267300 [Oryza sativa (japonica cultivar-group)] (GB:NP_001061407.1); contains InterPro domain Peptidase A1, pepsin; (InterPro:IPR001461); contains InterPro domain Peptidase aspartic, catalytic; (InterPro:IPR009007)",59.63,436,3e-147,518,90.90909091
"235","Solyc06g068880.2.1","Serine carboxypeptidase 1 (AHRD V1 **** B6U0V5_MAIZE); contains Interpro domain(s)  IPR001563  Peptidase S10, serine carboxypeptidase ","AT1G28110","SCPL45","SCPL45; serine carboxypeptidase; similar to SCPL46 (serine carboxypeptidase-like 46), serine carboxypeptidase [Arabidopsis thaliana] (TAIR:AT2G33530.1); similar to Os04g0396800 [Oryza sativa (japonica cultivar-group)] (GB:NP_001052663.1); similar to Serine carboxypeptidase family protein, expressed [Oryza sativa (japonica cultivar-group)] (GB:ABA93967.1); contains InterPro domain Esterase/lipase/thioesterase; (InterPro:IPR000379); contains InterPro domain Peptidase S10, serine carboxypeptidase; (InterPro:IPR001563)",77.42,434,0,715,94.54148472
"236","Solyc06g069630.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","Solyc06g071440.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","Solyc06g072430.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"239","Solyc06g073960.2.1","Serine/threonine-protein phosphatase (AHRD V1 **** B9DFZ9_ARATH); contains Interpro domain(s)  IPR012391  Serine/threonine protein phosphatase, BSU1 ","AT2G27210","BSL3","kelch repeat-containing serine/threonine phosphoesterase family protein; similar to kelch repeat-containing serine/threonine phosphoesterase family protein [Arabidopsis thaliana] (TAIR:AT4G03080.1); similar to kelch repeat-containing protein / serine/threonine phosphoesterase family protein [Arabidopsis thaliana] (TAIR:AT1G08420.1); similar to kelch repeat-containing serine/threonine phosphoesterase family protein, putative, expressed [Oryza sativa (japonica cultivar-group)] (GB:ABF97885.1); similar to DNA topoisomerase II; Serine/threonine-specific protein phosphatase and bis(5-nucleosyl)-tetraphosphatase [Medicago truncatula] (GB:ABE78157.1); similar to Os12g0617900 [Oryza sativa (japonica cultivar-group)] (GB:NP_001067290.1); contains InterPro domain Kelch; (InterPro:IPR011498); contains InterPro domain Galactose oxidase, central; (InterPro:IPR011043); contains InterPro domain Serine/threonine-specific protein phosphatase and bis(5-nucleosyl)-tetraphosphatase; (InterPro:IPR006186); contains InterPro domain Kelch repeat; (InterPro:IPR006652); contains InterPro domain Metallophosphoesterase; (InterPro:IPR004843)",86.41,1008,0,1630,99.69909729
"240","Solyc06g074600.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","Solyc06g074810.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","Solyc06g075500.2.1","Nitrate transporter (AHRD V1 **-* Q9SZY4_ARATH); contains Interpro domain(s)  IPR000109  TGF-beta receptor, type I/II extracellular region ","AT3G45650","NAXT1","proton-dependent oligopeptide transport (POT) family protein; similar to proton-dependent oligopeptide transport (POT) family protein [Arabidopsis thaliana] (TAIR:AT3G45680.1); similar to proton-dependent oligopeptide transport (POT) family protein [Arabidopsis thaliana] (TAIR:AT3G45660.1); similar to proton-dependent oligopeptide transport (POT) family protein [Arabidopsis thaliana] (TAIR:AT3G45710.1); similar to Major Facilitator Superfamily protein [Solanum demissum] (GB:AAT39312.2); contains InterPro domain TGF-beta receptor, type I/II extracellular region; (InterPro:IPR000109)",53.22,543,2e-154,542,98.52941176
"243","Solyc06g076560.1.1","class I heat shock protein (AHRD V1 ***- Q69BI7_CARPA); contains Interpro domain(s)  IPR002068  Heat shock protein Hsp20 ","AT1G07400",NA,"17.8 kDa class I heat shock protein (HSP17.8-CI); similar to 17.6 kDa class I heat shock protein (HSP17.6A-CI) [Arabidopsis thaliana] (TAIR:AT1G59860.1); similar to 17.5 kDa class I heat shock protein [Carica papaya] (GB:AAR25848.1); contains InterPro domain HSP20-like chaperone; (InterPro:IPR008978); contains InterPro domain Heat shock protein Hsp20; (InterPro:IPR002068)",72.61,157,6e-50,192,98.70967742
"244","Solyc06g083150.2.1","U-box domain-containing protein (AHRD V1 **-- C6HIA6_AJECH); contains Interpro domain(s)  IPR003613  U box domain ","AT3G07370","ATCHIP","Encodes AtCHIP, a new class of E3 ubiquitin ligases with three tetratricopeptide repeats and a U-box domain, structurally similar to the animal CHIP proteins. Plays an important role in plant cellular metabolism under temperature stress conditions. Functions as an E3 ubiquitin ligase of protein phosphatase 2A subunits and alters plant response to abscisic acid treatment.",68.84,276,1e-111,399,99.27797834
"245","Solyc06g083250.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","Solyc06g084480.2.1","Serine protease (AHRD V1 **** D8UJN6_VOLCA); contains Interpro domain(s)  IPR015724  Serine endopeptidase DegP2 ","AT2G47940","DEGP2","Encodes DegP2 protease (DEGP2); nuclear gene for chloroplast product.",74.09,575,0,862,91.78981938
"247","Solyc07g005480.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","Solyc07g005770.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"249","Solyc07g005900.2.1","Calcineurin subunit B (AHRD V1 ***- B6T814_MAIZE); contains Interpro domain(s)  IPR011992  EF-Hand type ","AT3G18430",NA,"calcium-binding EF hand family protein; similar to CAM9 (CALMODULIN 9), calcium ion binding [Arabidopsis thaliana] (TAIR:AT3G51920.1); similar to calcineurin-like protein [Eucalyptus grandis] (GB:AAL25647.1); contains InterPro domain EF-Hand type; (InterPro:IPR011992); contains InterPro domain Calcium-binding EF-hand; (InterPro:IPR002048)",72.57,175,1e-64,241,98.86363636
"250","Solyc07g006330.1.1","Dolichyl-phosphate-mannose-glycolipid alpha-mannosyltransferase-like (AHRD V1 **** Q656F1_ORYSJ); contains Interpro domain(s)  IPR005599  Alg9-like mannosyltransferase ","AT5G14850",NA,"mannosyltransferase, putative; similar to sugar binding / transferase, transferring glycosyl groups [Arabidopsis thaliana] (TAIR:AT1G16900.1); similar to Os02g0111400 [Oryza sativa (japonica cultivar-group)] (GB:NP_001045653.1); similar to Phosphatidylinositol glycan anchor biosynthesis, class B [Homo sapiens] (GB:AAH17711.1); similar to Os01g0580100 [Oryza sativa (japonica cultivar-group)] (GB:NP_001043404.1); contains InterPro domain Alg9-like mannosyltransferase; (InterPro:IPR005599)",66.4,494,0,686,90.85820896
