"","ITAG","SGN_annotation","AGI","symbol","gene_name","X..identity","alignment.length","e.value","bit.score","percent.query.align"
"178","Solyc04g010250.2.1","Lipase-like protein (AHRD V1 **-- Q9M3D1_ARATH); contains Interpro domain(s)  IPR000073  Alpha/beta hydrolase fold-1 ","AT2G39420",NA,"esterase/lipase/thioesterase family protein; similar to hydrolase, alpha/beta fold family protein [Arabidopsis thaliana] (TAIR:AT2G39410.2); similar to Os12g0262700 [Oryza sativa (japonica cultivar-group)] (GB:NP_001066522.1); similar to Os05g0363100 [Oryza sativa (japonica cultivar-group)] (GB:NP_001055317.1); similar to Alpha/beta hydrolase [Medicago truncatula] (GB:ABE84979.1); contains InterPro domain Esterase/lipase/thioesterase; (InterPro:IPR000379); contains InterPro domain Alpha/beta hydrolase fold-1; (InterPro:IPR000073); contains InterPro domain Alpha/beta hydrolase; (InterPro:IPR003089)",62.62,313,3e-125,444,97.5
"179","Solyc04g014260.1.1","Zinc finger-homeodomain protein 1 (Fragment) (AHRD V1 **-- B0LK17_YUCFI); contains Interpro domain(s)  IPR006456  ZF-HD homeobox protein Cys/His-rich dimerisation region ","AT4G24660","ATHB22","ATHB22/MEE68 (ARABIDOPSIS THALIANA HOMEOBOX PROTEIN 22, maternal effect embryo arrest 68); DNA binding / transcription factor; Identical to ZF-HD homeobox protein At4g24660 (AtHB-22) [Arabidopsis Thaliana] (GB:Q9SB61); similar to ATHB25/ZFHD2 (ZINC FINGER HOMEODOMAIN 2), DNA binding / transcription factor [Arabidopsis thaliana] (TAIR:AT5G65410.1); similar to ZF-HD homeobox protein [Flaveria bidentis] (GB:CAC34447.1); contains InterPro domain Homeobox domain, ZF-HD class; (InterPro:IPR006455); contains InterPro domain Homeodomain-like; (InterPro:IPR009057); contains InterPro domain ZF-HD homeobox protein Cys/His-rich dimerisation region; (InterPro:IPR006456)",53.3,197,5e-52,201,77.82258065
"180","Solyc04g014750.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","Solyc04g015740.2.1","DUF288 containing protein (AHRD V1 *-*- B3G3W8_ADIVA)","AT2G41770",NA,"similar to unknown protein [Arabidopsis thaliana] (TAIR:AT3G57420.1); similar to hypothetical protein [Oryza sativa (japonica cultivar-group)] (GB:BAC16125.1); similar to Os07g0656400 [Oryza sativa (japonica cultivar-group)] (GB:NP_001060503.1)",76.77,538,0,887,75.85227273
"182","Solyc04g024830.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","Solyc04g040000.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","Solyc04g049080.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","Solyc04g049090.2.1","MLO-like protein 17 (AHRD V1 ***- C6EWF0_VITVI); contains Interpro domain(s)  IPR004326  Mlo-related protein ","AT1G61560","ATMLO6","A member of a large family of seven-transmembrane domain proteins specific to plants, homologs of the barley mildew resistance locus o (MLO) protein. The Arabidopsis genome contains 15 genes encoding MLO proteins, with localization in plasma membrane. Phylogenetic analysis revealed four clades of closely-related AtMLO genes. ATMLO6 belongs to the clade IV, with AtMLO2, AtMLO3 and AtMLO12. The gene is expressed during early seedling growth, in roots and lateral root primordia, in flower and fruit abscission zone, in vascular system of cotyledons, young leaves and petals, in mature rosette leaves, in anthers, as shown by GUS activity patterns. The expression of several phylogenetically closely-related AtMLO genes showed similar or overlapping tissue specificity and analogous responsiveness to external stimuli, suggesting functional redundancy, co-function, or antagonistic function(s).",56.07,535,2e-168,588,97.04724409
"186","Solyc04g049340.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","Solyc04g049840.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","Solyc04g051570.2.1","AT4G39450-like protein (Fragment) (AHRD V1 *--- D6PRI6_9BRAS)","AT4G39420",NA,"unknown protein",64.27,1531,0,1856,99.60474308
"189","Solyc04g054220.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","Solyc04g054900.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","Solyc04g056320.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","Solyc04g063300.1.1","Pentatricopeptide repeat-containing protein (AHRD V1 ***- D7LR64_ARALY); contains Interpro domain(s)  IPR002885  Pentatricopeptide repeat ","AT3G26540",NA,"pentatricopeptide (PPR) repeat-containing protein; similar to pentatricopeptide (PPR) repeat-containing protein [Arabidopsis thaliana] (TAIR:AT3G53360.1); similar to Os04g0436800 [Oryza sativa (japonica cultivar-group)] (GB:NP_001052854.1); similar to Tetratricopeptide-like helical [Medicago truncatula] (GB:ABE78309.1); contains InterPro domain Pentatricopeptide repeat; (InterPro:IPR002885); contains InterPro domain Protein prenyltransferase; (InterPro:IPR008940); contains InterPro domain Tetratricopeptide-like helical; (InterPro:IPR011990)",54.92,661,0,764,94.42060086
"193","Solyc04g071130.1.1","F-box family protein (AHRD V1 ***- B9H7Q7_POPTR); contains Interpro domain(s)  IPR011498  Kelch repeat type 2 ","AT1G76920",NA,"F-box family protein (FBX3); similar to F-box family protein [Arabidopsis thaliana] (TAIR:AT3G61590.1); similar to H0701F11.1 [Oryza sativa (indica cultivar-group)] (GB:CAJ86135.1); contains InterPro domain Cyclin-like F-box; (InterPro:IPR001810); contains InterPro domain Kelch; (InterPro:IPR011498); contains InterPro domain Galactose oxidase, central; (InterPro:IPR011043)",61.1,383,2e-124,442,99.47089947
"194","Solyc04g071800.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","Solyc04g071890.2.1","Peroxidase 4 (AHRD V1 **** B7UCP4_LITCN); contains Interpro domain(s)  IPR002016  Haem peroxidase, plant/fungal/bacterial ","AT1G71695",NA,"peroxidase 12 (PER12) (P12) (PRXR6); Identical to Peroxidase 12 precursor (EC 1.11.1.7) (Atperox P12) (PRXR6) (ATP4a) (PER12) [Arabidopsis Thaliana] (GB:Q96520;GB:Q43734); similar to peroxidase, putative [Arabidopsis thaliana] (TAIR:AT4G08770.1); similar to peroxidase [Nicotiana tabacum] (GB:AAK52084.1); contains InterPro domain Haem peroxidase; (InterPro:IPR010255); contains InterPro domain Haem peroxidase, plant/fungal/bacterial; (InterPro:IPR002016); contains InterPro domain Plant peroxidase; (InterPro:IPR000823)",62.42,322,2e-123,439,91.69054441
"196","Solyc04g072110.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","Solyc04g072850.2.1","Alpha-L-arabinofuranosidase/beta-D-xylosidase (AHRD V1 **** D9D7L0_MALDO); contains Interpro domain(s)  IPR001764  Glycoside hydrolase, family 3, N-terminal ","AT1G78060",NA,"glycosyl hydrolase family 3 protein; similar to BXL1 (BETA-XYLOSIDASE 1), hydrolase, hydrolyzing O-glycosyl compounds [Arabidopsis thaliana] (TAIR:AT5G49360.1); similar to glycosyl hydrolase family 3 protein [Arabidopsis thaliana] (TAIR:AT5G10560.1); similar to glycosyl hydrolase family 3 protein [Arabidopsis thaliana] (TAIR:AT3G19620.1); similar to Glycosyl hydrolase family 3 C terminal domain, putative [Oryza sativa (japonica cultivar-group)] (GB:AAX96800.1); similar to beta-D-xylosidase [Oryza sativa (japonica cultivar-group)] (GB:AAX92971.1); similar to beta-D-xylosidase [Hordeum vulgare] (GB:AAK38482.1); contains InterPro domain Glycoside hydrolase, family 3, C-terminal; (InterPro:IPR002772); contains InterPro domain Glycoside hydrolase, family 3, N-terminal; (InterPro:IPR001764)",66.31,751,0,1011,96.39175258
"198","Solyc04g072940.2.1","Unknown Protein (AHRD V1)","AT1G78110",NA,"similar to unknown protein [Arabidopsis thaliana] (TAIR:AT1G22230.1); similar to Os09g0370000 [Oryza sativa (japonica cultivar-group)] (GB:NP_001063016.1); similar to Os02g0753400 [Oryza sativa (japonica cultivar-group)] (GB:NP_001048146.1); similar to hypothetical protein [Oryza sativa (japonica cultivar-group)] (GB:BAD15567.1)",50.43,349,2e-68,256,95.82089552
"199","Solyc04g074040.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","Solyc04g074390.2.1","UDP-glucuronosyltransferase (AHRD V1 **-* Q5UB81_ARATH); contains Interpro domain(s)  IPR002213  UDP-glucuronosyl/UDP-glucosyltransferase ","AT1G22360","AtUGT85A2","UDP-glucoronosyl/UDP-glucosyl transferase family protein; similar to UDP-glucoronosyl/UDP-glucosyl transferase family protein [Arabidopsis thaliana] (TAIR:AT1G22340.1); similar to transcription factor/ transferase, transferring glycosyl groups [Arabidopsis thaliana] (TAIR:AT1G22380.1); similar to UGT85A1 (UDP-glucosyl transferase 85A1), UDP-glycosyltransferase/ transferase, transferring glycosyl groups / transferase, transferring hexosyl groups [Arabidopsis thaliana] (TAIR:AT1G22400.1); similar to glycosyltransferase NTGT5b [Nicotiana tabacum] (GB:BAD93690.1); similar to glycosyltransferase NTGT5a [Nicotiana tabacum] (GB:BAD93689.1); contains InterPro domain UDP-glucuronosyl/UDP-glucosyltransferase; (InterPro:IPR002213)",62.08,480,5e-175,610,98.3436853
"201","Solyc04g076820.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","Solyc04g077160.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","Solyc04g078090.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","Solyc04g078890.2.1","Coenzyme Q-binding protein COQ10 homolog, mitochondrial (AHRD V1 *--- CQ10X_DANRE); contains Interpro domain(s)  IPR005031  Streptomyces cyclase/dehydrase ","AT4G17650",NA,"aromatic-rich family protein; similar to aromatic-rich family protein [Glycine max] (GB:ABC47856.1); contains InterPro domain Streptomyces cyclase/dehydrase; (InterPro:IPR005031)",58.46,260,3e-76,281,98.828125
"205","Solyc04g080490.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","Solyc04g080750.2.1","Transmembrane protein 136 (AHRD V1 ***- B9EI42_MOUSE); contains Interpro domain(s)  IPR006634  TRAM, LAG1 and CLN8 homology ","AT1G35180",NA,"similar to unknown protein [Arabidopsis thaliana] (TAIR:AT1G35170.1); similar to Os01g0262500 [Oryza sativa (japonica cultivar-group)] (GB:NP_001042652.1); similar to unknown protein [Oryza sativa (japonica cultivar-group)] (GB:BAD81243.1); contains InterPro domain TRAM, LAG1 and CLN8 homology; (InterPro:IPR006634)",63.13,217,1e-82,302,93.91304348
"207","Solyc04g081170.2.1","GAGA-binding transcriptional activator (AHRD V1 ***- A1E2T9_MEDTR); contains Interpro domain(s)  IPR010409  GAGA binding-like ","AT5G42520","ATBPC6","ATBPC6/BBR/BPC6/BPC6 (BASIC PENTACYSTEINE 6); DNA binding / transcription factor; similar to ATBPC4/BBR/BPC4/BPC4 (BASIC PENTACYSTEINE 4) [Arabidopsis thaliana] (TAIR:AT2G21240.2); similar to GAGA-binding transcriptional activator [Cardamine pratensis] (GB:ABG57061.1); contains InterPro domain GAGA binding-like; (InterPro:IPR010409)",63.04,349,9e-98,353,99.38271605
"208","Solyc04g082970.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","Solyc05g007420.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","Solyc05g007980.2.1","High affinity sulfate transporter 2 (AHRD V1 **** SUT2_STYHA); contains Interpro domain(s)  IPR001902  Sulphate anion transporter ","AT1G23090","AST91","Encodes AST91 mRNA for sulfate transporter.",76.33,621,0,960,95.82043344
"211","Solyc05g009060.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","Solyc05g010140.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","Solyc05g010670.2.1","Chaperone protein htpG (AHRD V1 ***- HTPG_MYXXD); contains Interpro domain(s)  IPR001404  Heat shock protein Hsp90 ","AT2G04030","AtHsp90.5","Encodes a chloroplast-targeted 90-kDa heat shock protein located in the stroma involved in red-light mediated deetiolation response. Mutants are resistant to chlorate, have elongated hypocotyls in light, and affect the expression of NR2, CAB, and RBCS but NOT NR1 and NiR.",80.95,756,0,1179,95.55837563
"214","Solyc05g012630.1.1","Pentatricopeptide repeat-containing protein (AHRD V1 ***- D7MHD4_ARALY); contains Interpro domain(s)  IPR002885  Pentatricopeptide repeat ","AT1G69350",NA,"pentatricopeptide (PPR) repeat-containing protein; similar to pentatricopeptide (PPR) repeat-containing protein [Arabidopsis thaliana] (TAIR:AT4G18750.1); similar to PPR986-12 [Physcomitrella patens] (GB:BAD67155.1); contains InterPro domain Pentatricopeptide repeat; (InterPro:IPR002885); contains InterPro domain Protein prenyltransferase; (InterPro:IPR008940); contains InterPro domain Tetratricopeptide-like helical; (InterPro:IPR011990)",55.64,753,0,813,99.46949602
"215","Solyc05g013850.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"216","Solyc05g024380.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","Solyc05g043410.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","Solyc05g049990.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","Solyc05g051640.2.1","Receptor like kinase, RLK","AT5G61480","PXY","leucine-rich repeat transmembrane protein kinase, putative; similar to leucine-rich repeat transmembrane protein kinase, putative [Arabidopsis thaliana] (TAIR:AT4G28650.1); similar to CLAVATA1 receptor kinase (CLV1) [Arabidopsis thaliana] (TAIR:AT1G08590.1); similar to BAM1 (big apical meristem 1), ATP binding / kinase/ protein serine/threonine kinase [Arabidopsis thaliana] (TAIR:AT5G65700.1); similar to putative receptor-like protein kinase 1 [Oryza sativa (japonica cultivar-group)] (GB:AAP68887.1); similar to Protein kinase; Actin-binding, actinin-type [Medicago truncatula] (GB:ABE92015.1); similar to Hypothetical protein [Oryza sativa (japonica cultivar-group)] (GB:AAO17351.1); contains InterPro domain Protein kinase-like; (InterPro:IPR011009); contains InterPro domain Leucine-rich repeat; (InterPro:IPR001611); contains InterPro domain Protein kinase; (InterPro:IPR000719); contains InterPro domain Leucine-rich repeat, plant specific; (InterPro:IPR007090); contains InterPro domain Serine/threonine protein kinase, active site; (InterPro:IPR008271); contains InterPro domain Leucine rich repeat, N-terminal; (InterPro:IPR013210)",61.29,974,0,1145,95.06416584
"220","Solyc05g052700.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","Solyc05g053070.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","Solyc05g053080.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","Solyc05g053320.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","Solyc05g053550.2.1","Chalcone synthase (AHRD V1 ***- C5IWS6_NICAL); contains Interpro domain(s)  IPR011141  Polyketide synthase, type III ","AT5G13930","ATCHS","Encodes chalcone synthase (CHS), a key enzyme involved in the biosynthesis of flavonoids.  Required for the accumulation of purple anthocyanins in leaves and stems. Also involved in the regulation of auxin transport and the modulation of root gravitropism.",85.23,386,0,696,98.46153846
"225","Solyc05g054090.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","Solyc05g055400.2.1","Cytochrome P450","AT5G04660","CYP77A4","encodes a protein with cytochrome P450 domain",66.86,513,0,716,99.21875
"227","Solyc05g055800.2.1","Aspartyl protease family protein (AHRD V1 **-- D7KF83_ARALY); contains Interpro domain(s)  IPR001461  Peptidase A1 ","AT1G05840",NA,"aspartyl protease family protein; similar to aspartyl protease family protein [Arabidopsis thaliana] (TAIR:AT3G02740.1); similar to Os02g0473200 [Oryza sativa (japonica cultivar-group)] (GB:NP_001046837.1); similar to Eukaryotic aspartyl protease [Medicago truncatula] (GB:ABE89788.1); similar to OSJNBa0008A08.5 [Oryza sativa (japonica cultivar-group)] (GB:CAE01597.2); contains InterPro domain Peptidase A1, pepsin; (InterPro:IPR001461); contains InterPro domain Peptidase aspartic, catalytic; (InterPro:IPR009007)",54.98,442,2e-139,493,89.958159
"228","Solyc05g056000.2.1","Lipase-like protein (AHRD V1 **-- Q9M3D1_ARATH)","AT5G19290",NA,"esterase/lipase/thioesterase family protein; similar to esterase/lipase/thioesterase family protein [Arabidopsis thaliana] (TAIR:AT5G14980.1); similar to Os01g0317800 [Oryza sativa (japonica cultivar-group)] (GB:NP_001042883.1); similar to hydrolase, alpha/beta fold family protein, putative, expressed [Oryza sativa (japonica cultivar-group)] (GB:ABB46702.1); similar to Alpha/beta hydrolase [Medicago truncatula] (GB:ABE84979.1); contains InterPro domain Esterase/lipase/thioesterase; (InterPro:IPR000379); contains InterPro domain Alpha/beta hydrolase; (InterPro:IPR003089)",68.77,333,5e-137,484,98.80952381
"229","Solyc06g007520.2.1","Ribosomal protein L10 (AHRD V1 ***- A8IZK3_CHLRE); contains Interpro domain(s)  IPR001197  Ribosomal protein L10e ","AT1G26910","RPL10B","60S ribosomal protein L10 (RPL10B); Identical to 60S ribosomal protein L10-2 (Wilms tumor suppressor protein homolog) (RPL10B) [Arabidopsis Thaliana] (GB:Q08770;GB:Q42327;GB:Q9ZVG7); similar to 60S ribosomal protein L10 (RPL10A) / Wilm's tumor suppressor protein-related [Arabidopsis thaliana] (TAIR:AT1G14320.1); similar to 60S ribosomal protein L10 (QM protein homolog) (GB:Q9SPB3); similar to Ribosomal protein L10E [Medicago truncatula] (GB:ABE79479.1); contains InterPro domain Ribosomal protein L10E; (InterPro:IPR001197)",87.5,216,5e-111,397,93.47826087
"230","Solyc06g007830.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","Solyc06g009190.2.1","Pectinesterase (AHRD V1 ***- B9SAU4_RICCO); contains Interpro domain(s)  IPR000070  Pectinesterase, catalytic ","AT4G02320",NA,"pectinesterase family protein; similar to pectinesterase family protein [Arabidopsis thaliana] (TAIR:AT4G02300.1); similar to Os01g0312500 [Oryza sativa (japonica cultivar-group)] (GB:NP_001042866.1); similar to putative thermostable pectinesterase [Citrus sinensis] (GB:AAK84485.1); similar to Os07g0675100 [Oryza sativa (japonica cultivar-group)] (GB:NP_001060620.1); contains InterPro domain Virulence factor, pectin lyase fold; (InterPro:IPR011050); contains InterPro domain Plant invertase/pectin methylesterase inhibitor; (InterPro:IPR007186); contains InterPro domain Pectinesterase; (InterPro:IPR000070); contains InterPro domain Pectinesterase inhibitor; (InterPro:IPR006501)",53.72,497,2e-148,523,85.48672566
"232","Solyc06g010240.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","Solyc06g011400.2.1","ATP-dependent chaperone ClpB (AHRD V1 **** B5W0X8_SPIMA); contains Interpro domain(s)  IPR013093  ATPase associated with various cellular activities, AAA-2 ","AT2G25140","CLPB-M","Encodes ClpB4, which belongs to the Casein lytic proteinase/heat shock protein 100 (Clp/Hsp100) family.  Targeted to the mitochondrion, also referred to as ClpB-m.  Transcripts of ClpB4 accumulate dramatically at high temperatures, suggesting that it may be involved in response to heat stress.",78.6,500,0,821,94.1509434
"234","Solyc06g019200.2.1","Peptidase M50 family protein (AHRD V1 ***- D7LZ04_ARALY); contains Interpro domain(s)  IPR008915  Peptidase M50 ","AT5G05740","ATEGY2","S2P-like putative metalloprotease, also contain transmembrane helices near their C-termini and many of them, five of seven, contain a conserved zinc-binding motif HEXXH. Homolog of EGY1. Each of the EGY1 and EGY-like proteins share two additional highly conserved motifs, the previously reported NPDG motif (aa 442–454 in EGY1, Rudner et al., 1999) and a newly defined GNLR motif (aa 171–179 in EGY1). The GNLR motif is a novel signature motif unique to EGY1 and EGY-like proteins as well as other EGY1 orthologs found in cyanobacteria.",70.57,401,2e-155,545,81.87633262
"235","Solyc06g024240.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","Solyc06g030500.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","Solyc06g048890.2.1","Protein kinase (AHRD V1 ***- A8HT40_CHLRE); contains Interpro domain(s)  IPR011989  Armadillo-like helical ","AT2G40730",NA,"HEAT repeat-containing protein; similar to protein kinase family protein [Arabidopsis thaliana] (TAIR:AT1G71410.1); similar to putative kinase-like protein splice variant 1 [Oryza sativa (japonica cultivar-group)] (GB:BAD73565.1); similar to Os01g0819900 [Oryza sativa (japonica cultivar-group)] (GB:NP_001044644.1); contains InterPro domain Serine/threonine protein kinase; (InterPro:IPR002290); contains InterPro domain Armadillo-like helical; (InterPro:IPR011989); contains InterPro domain Protein kinase-like; (InterPro:IPR011009); contains InterPro domain Protein kinase; (InterPro:IPR000719); contains InterPro domain HEAT; (InterPro:IPR000357)",74.07,829,0,1095,99.75757576
"238","Solyc06g049020.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"239","Solyc06g051900.2.1","Bifunctional folylpolyglutamate synthase + dihydrofolate synthase folC (AHRD V1 *--* C4RPC7_9ACTO); contains Interpro domain(s)  IPR001645  Folylpolyglutamate synthetase ","AT5G41480","ATDFA","Encodes protein similar to dihydrofolate synthetase and folylpolyglutamate synthetase, both of which are involved in folate biosynthesis.",54.91,530,6e-145,511,94.77477477
"240","Solyc06g053670.1.1","Enoyl-CoA hydratase/isomerase family protein (AHRD V1 **** D7MH17_ARALY); contains Interpro domain(s)  IPR001753  Crotonase, core ","AT4G14430","ATECI2","enoyl-CoA hydratase/isomerase family protein; similar to enoyl-CoA hydratase/isomerase family protein [Arabidopsis thaliana] (TAIR:AT4G14440.1); similar to Enoyl-CoA hydratase/isomerase [Medicago truncatula] (GB:ABD28677.1); contains InterPro domain Enoyl-CoA hydratase/isomerase; (InterPro:IPR001753)",61.9,231,1e-74,276,95.41666667
"241","Solyc06g054410.2.1","Iaa-amino acid hydrolase 4 (AHRD V1 **** B9IIQ5_POPTR); contains Interpro domain(s)  IPR017439  Peptidase M20D, mername-AA028/carboxypeptidase Ss1 ","AT3G02875","ILR1","Hydrolyzes amino acid conjugates of the plant growth regulator indole-3-acetic acid (IAA), including IAA-Leu and IAA-Phe. Uses Mg and Co ions as cofactors.",54.74,422,7e-136,480,95.40229885
"242","Solyc06g060340.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","Solyc06g060350.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","Solyc06g060720.2.1","Peroxisomal biogenesis factor 19 (AHRD V1 ***- B6TC68_MAIZE); contains Interpro domain(s)  IPR006708  Pex19 protein ","AT5G17550","AtPEX19-2","peroxisomal protein PEX19 family protein; similar to peroxisomal protein PEX19 family protein [Arabidopsis thaliana] (TAIR:AT3G03490.1); similar to Pex19 protein [Medicago truncatula] (GB:ABE80886.1); contains InterPro domain Pex19 protein; (InterPro:IPR006708)",64,225,3e-72,268,87.95180723
"245","Solyc06g060990.2.1","AGAP008110-PA (Fragment) (AHRD V1 *-*- Q7Q3Z2_ANOGA); contains Interpro domain(s)  IPR018613  Protein of unknown function DUF2052, coiled-coil ","AT5G47090",NA,"similar to unknown protein [Arabidopsis thaliana] (TAIR:AT5G03710.1); similar to hypothetical protein 26.t00106 [Brassica oleracea] (GB:ABD65045.1)",55.56,333,5e-91,331,89.43089431
"246","Solyc06g061250.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","Solyc06g062370.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","Solyc06g063410.2.1","ATP-dependent Clp protease ATP-binding subunit clpX (AHRD V1 ***- B6SSC5_MAIZE); contains Interpro domain(s)  IPR004487  ClpX, ATPase regulatory subunit ","AT1G33360",NA,"ATP-dependent Clp protease ATP-binding subunit ClpX, putative; similar to CLPX (Clp protease regulatory subunit X), ATPase [Arabidopsis thaliana] (TAIR:AT5G53350.1); similar to ClpX, ATPase regulatory subunit [Medicago truncatula] (GB:ABE78698.1); similar to putative ATP-dependent Clp protease ATP-binding subunit ClpX1 (CLPX) [Oryza sativa (japonica cultivar-group)] (GB:BAD15818.1); similar to Os02g0564400 [Oryza sativa (japonica cultivar-group)] (GB:NP_001047160.1); contains InterPro domain ATPase AAA-2; (InterPro:IPR013093); contains InterPro domain AAA ATPase; (InterPro:IPR003593); contains InterPro domain ClpX, ATPase regulatory subunit; (InterPro:IPR004487)",58.37,699,0,748,95.63953488
"249","Solyc06g064500.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"250","Solyc06g064820.2.1","GDSL esterase/lipase At1g71691 (AHRD V1 ***- GDL29_ARATH); contains Interpro domain(s)  IPR001087  Lipase, GDSL ","AT1G71691",NA,"GDSL-motif lipase/hydrolase family protein; similar to GDSL-motif lipase/hydrolase family protein [Arabidopsis thaliana] (TAIR:AT1G33811.1); similar to GDSL-motif lipase/hydrolase family protein [Arabidopsis thaliana] (TAIR:AT1G29660.1); similar to Os05g0419800 [Oryza sativa (japonica cultivar-group)] (GB:NP_001055574.1); similar to GDSL-lipase 1 [Capsicum annuum] (GB:AAZ23955.1); similar to Os08g0112900 [Oryza sativa (japonica cultivar-group)] (GB:NP_001060835.1); contains InterPro domain Lipolytic enzyme, G-D-S-L; (InterPro:IPR001087)",66.37,336,5e-126,447,90.43715847
"251","Solyc06g065100.2.1","Myb-like transcription factor 1 (AHRD V1 **** Q8H271_GOSHI); contains Interpro domain(s)  IPR015495  Myb transcription factor ","AT4G38620","ATMYB4","Encodes a R2R3 MYB protein which is involved in the response to UV-B.  It functions as a repressor of target gene expression.  One of its target genes encodes cinnamate 4-hydroxylase; mutants accumulate sinapate esters in their leaves.",64.52,217,3e-71,265,77.14285714
"252","Solyc06g068360.2.1","Ethylene-responsive transcription factor 7 (AHRD V1 *-** ERF83_ARATH); contains Interpro domain(s)  IPR001471  Pathogenesis-related transcriptional factor and ERF, DNA-binding ","AT5G25190",NA,"encodes a member of the ERF (ethylene response factor) subfamily B-6 of ERF/AP2 transcription factor family. The protein contains one AP2 domain. There are 12 members in this subfamily including RAP2.11.",60.56,180,5e-42,167,97.8021978
"253","Solyc06g068480.2.1","Homology to unknown gene (Fragment) (AHRD V1 ***- Q01G24_OSTTA); contains Interpro domain(s)  IPR018962  Domain of unknown function DUF1995 ","AT1G73060","LPA3","similar to unknown protein [Arabidopsis thaliana] (TAIR:AT5G48790.1); similar to unnamed protein product [Ostreococcus tauri] (GB:CAL50320.1); similar to Os02g0117100 [Oryza sativa (japonica cultivar-group)] (GB:NP_001045684.1)",79.31,319,2e-150,528,83.02872063
"254","Solyc06g069850.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"255","Solyc06g070900.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"256","Solyc06g072240.1.1","Histone H4 (AHRD V1 ***- B6T0P4_MAIZE); contains Interpro domain(s)  IPR001951  Histone H4 ","AT5G59970",NA,"histone H4; Identical to Histone H4 [Arabidopsis Thaliana] (GB:P59259;GB:P02308); similar to histone H4 [Arabidopsis thaliana] (TAIR:AT5G59690.1); similar to histone H4 [Arabidopsis thaliana] (TAIR:AT3G45930.1); similar to histone H4 [Arabidopsis thaliana] (TAIR:AT3G53730.1); similar to histone H4 [Nicotiana tabacum] (GB:BAF36442.1); similar to Os01g0835900 [Oryza sativa (japonica cultivar-group)] (GB:NP_001044729.1); similar to Histone H4 homologue [Sesbania rostrata] (GB:CAB01913.1); contains InterPro domain Histone-fold; (InterPro:IPR009072); contains InterPro domain Histone core; (InterPro:IPR007125); contains InterPro domain Histone H4; (InterPro:IPR001951); contains InterPro domain Histone-fold/TFIID-TAF/NF-Y; (InterPro:IPR007124)",98.78,82,5e-41,162,77.88461538
"257","Solyc06g073920.2.1","YABBY-like transcription factor CRABS CLAW-like protein (AHRD V1 **-* Q6SRZ7_ANTMA); contains Interpro domain(s)  IPR006780  YABBY protein ","AT1G08465","YAB2","Member of the YABBY family of Arabidopsis proteins involved in the abaxial cell fate specification in lateral organs",62.63,198,2e-57,218,98.96373057
