"","ITAG","SGN_annotation","AGI","symbol","gene_name","X..identity","alignment.length","e.value","bit.score","percent.query.align"
"185","Solyc05g056000.2.1","Lipase-like protein (AHRD V1 **-- Q9M3D1_ARATH)","AT5G19290",NA,"esterase/lipase/thioesterase family protein; similar to esterase/lipase/thioesterase family protein [Arabidopsis thaliana] (TAIR:AT5G14980.1); similar to Os01g0317800 [Oryza sativa (japonica cultivar-group)] (GB:NP_001042883.1); similar to hydrolase, alpha/beta fold family protein, putative, expressed [Oryza sativa (japonica cultivar-group)] (GB:ABB46702.1); similar to Alpha/beta hydrolase [Medicago truncatula] (GB:ABE84979.1); contains InterPro domain Esterase/lipase/thioesterase; (InterPro:IPR000379); contains InterPro domain Alpha/beta hydrolase; (InterPro:IPR003089)",68.77,333,5e-137,484,98.80952381
"186","Solyc06g007830.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","Solyc06g009190.2.1","Pectinesterase (AHRD V1 ***- B9SAU4_RICCO); contains Interpro domain(s)  IPR000070  Pectinesterase, catalytic ","AT4G02320",NA,"pectinesterase family protein; similar to pectinesterase family protein [Arabidopsis thaliana] (TAIR:AT4G02300.1); similar to Os01g0312500 [Oryza sativa (japonica cultivar-group)] (GB:NP_001042866.1); similar to putative thermostable pectinesterase [Citrus sinensis] (GB:AAK84485.1); similar to Os07g0675100 [Oryza sativa (japonica cultivar-group)] (GB:NP_001060620.1); contains InterPro domain Virulence factor, pectin lyase fold; (InterPro:IPR011050); contains InterPro domain Plant invertase/pectin methylesterase inhibitor; (InterPro:IPR007186); contains InterPro domain Pectinesterase; (InterPro:IPR000070); contains InterPro domain Pectinesterase inhibitor; (InterPro:IPR006501)",53.72,497,2e-148,523,85.48672566
"188","Solyc06g011400.2.1","ATP-dependent chaperone ClpB (AHRD V1 **** B5W0X8_SPIMA); contains Interpro domain(s)  IPR013093  ATPase associated with various cellular activities, AAA-2 ","AT2G25140","CLPB-M","Encodes ClpB4, which belongs to the Casein lytic proteinase/heat shock protein 100 (Clp/Hsp100) family.  Targeted to the mitochondrion, also referred to as ClpB-m.  Transcripts of ClpB4 accumulate dramatically at high temperatures, suggesting that it may be involved in response to heat stress.",78.6,500,0,821,94.1509434
"189","Solyc06g019200.2.1","Peptidase M50 family protein (AHRD V1 ***- D7LZ04_ARALY); contains Interpro domain(s)  IPR008915  Peptidase M50 ","AT5G05740","ATEGY2","S2P-like putative metalloprotease, also contain transmembrane helices near their C-termini and many of them, five of seven, contain a conserved zinc-binding motif HEXXH. Homolog of EGY1. Each of the EGY1 and EGY-like proteins share two additional highly conserved motifs, the previously reported NPDG motif (aa 442–454 in EGY1, Rudner et al., 1999) and a newly defined GNLR motif (aa 171–179 in EGY1). The GNLR motif is a novel signature motif unique to EGY1 and EGY-like proteins as well as other EGY1 orthologs found in cyanobacteria.",70.57,401,2e-155,545,81.87633262
"190","Solyc06g024240.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","Solyc06g030500.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","Solyc06g048890.2.1","Protein kinase (AHRD V1 ***- A8HT40_CHLRE); contains Interpro domain(s)  IPR011989  Armadillo-like helical ","AT2G40730",NA,"HEAT repeat-containing protein; similar to protein kinase family protein [Arabidopsis thaliana] (TAIR:AT1G71410.1); similar to putative kinase-like protein splice variant 1 [Oryza sativa (japonica cultivar-group)] (GB:BAD73565.1); similar to Os01g0819900 [Oryza sativa (japonica cultivar-group)] (GB:NP_001044644.1); contains InterPro domain Serine/threonine protein kinase; (InterPro:IPR002290); contains InterPro domain Armadillo-like helical; (InterPro:IPR011989); contains InterPro domain Protein kinase-like; (InterPro:IPR011009); contains InterPro domain Protein kinase; (InterPro:IPR000719); contains InterPro domain HEAT; (InterPro:IPR000357)",74.07,829,0,1095,99.75757576
"193","Solyc06g049020.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","Solyc06g051900.2.1","Bifunctional folylpolyglutamate synthase + dihydrofolate synthase folC (AHRD V1 *--* C4RPC7_9ACTO); contains Interpro domain(s)  IPR001645  Folylpolyglutamate synthetase ","AT5G41480","ATDFA","Encodes protein similar to dihydrofolate synthetase and folylpolyglutamate synthetase, both of which are involved in folate biosynthesis.",54.91,530,6e-145,511,94.77477477
"195","Solyc06g053670.1.1","Enoyl-CoA hydratase/isomerase family protein (AHRD V1 **** D7MH17_ARALY); contains Interpro domain(s)  IPR001753  Crotonase, core ","AT4G14430","ATECI2","enoyl-CoA hydratase/isomerase family protein; similar to enoyl-CoA hydratase/isomerase family protein [Arabidopsis thaliana] (TAIR:AT4G14440.1); similar to Enoyl-CoA hydratase/isomerase [Medicago truncatula] (GB:ABD28677.1); contains InterPro domain Enoyl-CoA hydratase/isomerase; (InterPro:IPR001753)",61.9,231,1e-74,276,95.41666667
"196","Solyc06g054410.2.1","Iaa-amino acid hydrolase 4 (AHRD V1 **** B9IIQ5_POPTR); contains Interpro domain(s)  IPR017439  Peptidase M20D, mername-AA028/carboxypeptidase Ss1 ","AT3G02875","ILR1","Hydrolyzes amino acid conjugates of the plant growth regulator indole-3-acetic acid (IAA), including IAA-Leu and IAA-Phe. Uses Mg and Co ions as cofactors.",54.74,422,7e-136,480,95.40229885
"197","Solyc06g060340.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","Solyc06g060350.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","Solyc06g060720.2.1","Peroxisomal biogenesis factor 19 (AHRD V1 ***- B6TC68_MAIZE); contains Interpro domain(s)  IPR006708  Pex19 protein ","AT5G17550","AtPEX19-2","peroxisomal protein PEX19 family protein; similar to peroxisomal protein PEX19 family protein [Arabidopsis thaliana] (TAIR:AT3G03490.1); similar to Pex19 protein [Medicago truncatula] (GB:ABE80886.1); contains InterPro domain Pex19 protein; (InterPro:IPR006708)",64,225,3e-72,268,87.95180723
"200","Solyc06g060990.2.1","AGAP008110-PA (Fragment) (AHRD V1 *-*- Q7Q3Z2_ANOGA); contains Interpro domain(s)  IPR018613  Protein of unknown function DUF2052, coiled-coil ","AT5G47090",NA,"similar to unknown protein [Arabidopsis thaliana] (TAIR:AT5G03710.1); similar to hypothetical protein 26.t00106 [Brassica oleracea] (GB:ABD65045.1)",55.56,333,5e-91,331,89.43089431
"201","Solyc06g061250.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","Solyc06g062370.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","Solyc06g064500.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","Solyc06g065100.2.1","Myb-like transcription factor 1 (AHRD V1 **** Q8H271_GOSHI); contains Interpro domain(s)  IPR015495  Myb transcription factor ","AT4G38620","ATMYB4","Encodes a R2R3 MYB protein which is involved in the response to UV-B.  It functions as a repressor of target gene expression.  One of its target genes encodes cinnamate 4-hydroxylase; mutants accumulate sinapate esters in their leaves.",64.52,217,3e-71,265,77.14285714
"205","Solyc06g068360.2.1","Ethylene-responsive transcription factor 7 (AHRD V1 *-** ERF83_ARATH); contains Interpro domain(s)  IPR001471  Pathogenesis-related transcriptional factor and ERF, DNA-binding ","AT5G25190",NA,"encodes a member of the ERF (ethylene response factor) subfamily B-6 of ERF/AP2 transcription factor family. The protein contains one AP2 domain. There are 12 members in this subfamily including RAP2.11.",60.56,180,5e-42,167,97.8021978
"206","Solyc06g068480.2.1","Homology to unknown gene (Fragment) (AHRD V1 ***- Q01G24_OSTTA); contains Interpro domain(s)  IPR018962  Domain of unknown function DUF1995 ","AT1G73060","LPA3","similar to unknown protein [Arabidopsis thaliana] (TAIR:AT5G48790.1); similar to unnamed protein product [Ostreococcus tauri] (GB:CAL50320.1); similar to Os02g0117100 [Oryza sativa (japonica cultivar-group)] (GB:NP_001045684.1)",79.31,319,2e-150,528,83.02872063
"207","Solyc06g070900.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","Solyc06g073920.2.1","YABBY-like transcription factor CRABS CLAW-like protein (AHRD V1 **-* Q6SRZ7_ANTMA); contains Interpro domain(s)  IPR006780  YABBY protein ","AT1G08465","YAB2","Member of the YABBY family of Arabidopsis proteins involved in the abaxial cell fate specification in lateral organs",62.63,198,2e-57,218,98.96373057
"209","Solyc06g074510.2.1","2,3-bisphosphoglycerate-dependent phosphoglycerate mutase 2 (AHRD V1 *-*- GPMA2_GLOVI); contains Interpro domain(s)  IPR013078  Phosphoglycerate mutase ","AT5G22620",NA,"phosphoglycerate/bisphosphoglycerate mutase family protein; similar to phosphoglycerate/bisphosphoglycerate mutase family protein [Arabidopsis thaliana] (TAIR:AT3G50520.1); similar to phosphoglycerate mutase family, putative [Oryza sativa (japonica cultivar-group)] (GB:AAX92756.1); similar to Os11g0150100 [Oryza sativa (japonica cultivar-group)] (GB:NP_001065757.1); contains InterPro domain Phosphoglycerate/bisphosphoglycerate mutase; (InterPro:IPR001345); contains InterPro domain Phosphoglycerate mutase; (InterPro:IPR013078)",65.99,444,1e-167,586,86.2745098
"210","Solyc06g076510.2.1","Phosphoserine phosphatase (AHRD V1 **** B6SU38_MAIZE); contains Interpro domain(s)  IPR004469  Phosphoserine phosphatase SerB ","AT1G18640","PSP","3-phosphoserine phosphatase acting in the last step of serine biosynthesis within the chloroplast",72.16,255,2e-101,365,85.47297297
"211","Solyc06g076580.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","Solyc06g076820.1.1","Transcription factor (Fragment) (AHRD V1 *-** D6MKQ1_9ASPA); contains Interpro domain(s)  IPR007087  Zinc finger, C2H2-type ","AT2G29660",NA,"zinc finger (C2H2 type) family protein; similar to zinc finger (C2H2 type) family protein [Arabidopsis thaliana] (TAIR:AT1G75710.1); similar to H0814G11.16 [Oryza sativa (indica cultivar-group)] (GB:CAJ86349.1); similar to CAA30374.1 protein [Oryza sativa] (GB:CAB53477.1); similar to Os03g0264600 [Oryza sativa (japonica cultivar-group)] (GB:NP_001049642.1); contains InterPro domain Zinc finger, C2H2-type; (InterPro:IPR007087)",55.31,320,8e-84,307,80.05249344
"213","Solyc06g082380.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","Solyc06g082940.2.1","Photosystem I reaction center subunit XI (AHRD V1 ***- B6SHL1_MAIZE); contains Interpro domain(s)  IPR003757  Photosystem I reaction centre, subunit XI PsaL ","AT4G12800","PSAL","Encodes subunit L of photosystem I reaction center.",84.55,220,1e-86,315,99.09502262
"215","Solyc06g082950.2.1","Photosystem I reaction center subunit XI (AHRD V1 ***- B6SHL1_MAIZE); contains Interpro domain(s)  IPR003757  Photosystem I reaction centre, subunit XI PsaL ","AT4G12800","PSAL","Encodes subunit L of photosystem I reaction center.",84.09,220,6e-85,310,99.09502262
"216","Solyc06g082970.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","Solyc06g083890.2.1","Pre-mRNA-splicing factor SLU7-A (AHRD V1 ***- D7KSF4_ARALY)","AT1G65660","SMP1","Encodes a CCHC zinc finger protein that may function as a step II splicing factor. In an epigenetic allele of SMP1 (in which SMP1 and SMP2 mRNA is reduced) organs are smaller and contain fewer cells.",79.81,535,0,797,99.44134078
"218","Solyc06g084060.2.1","Leucine Rich Repeat family protein expressed (AHRD V1 ***- Q10GD4_ORYSJ); contains Interpro domain(s)  IPR001810  Cyclin-like F-box ","AT3G54650","FBL17","F-box family protein (FBL17); similar to F-box family protein (FBL15) [Arabidopsis thaliana] (TAIR:AT4G33210.1); similar to Leucine Rich Repeat family protein, expressed [Oryza sativa (japonica cultivar-group)] (GB:ABF97769.1); contains InterPro domain Cyclin-like F-box; (InterPro:IPR001810); contains InterPro domain Leucine-rich repeat; (InterPro:IPR001611)",57.62,604,2e-159,559,98.64864865
"219","Solyc07g005100.2.1","Chitinase-like protein (AHRD V1 ***- O81861_ARATH); contains Interpro domain(s)  IPR011583  Chitinase II ","AT4G19810",NA,"glycosyl hydrolase family 18 protein; similar to glycosyl hydrolase family 18 protein [Arabidopsis thaliana] (TAIR:AT4G19820.1); similar to chitinase/lysozyme [Nicotiana tabacum] (GB:CAA55128.1); contains InterPro domain Chitinase II; (InterPro:IPR011583); contains InterPro domain Glycoside hydrolase, family 18; (InterPro:IPR001223)",57.18,348,5e-111,397,91.77718833
"220","Solyc07g005470.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","Solyc07g005570.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","Solyc07g006120.2.1","WD repeat domain phosphoinositide-interacting protein (AHRD V1 **-- C0SB49_PARBP); contains Interpro domain(s)  IPR011046  WD40 repeat-like ","AT4G30510","ATATG18B","AtATG18b (Arabidopsis thaliana homolog of yeast autophagy 18 (ATG18) b); similar to AtATG18a (Arabidopsis thaliana homolog of yeast autophagy 18 (ATG18) a) [Arabidopsis thaliana] (TAIR:AT3G62770.2); similar to WD40-like [Medicago truncatula] (GB:ABE94693.1); contains InterPro domain WD40-like; (InterPro:IPR011046)",67.95,312,7e-122,434,83.87978142
"223","Solyc07g006570.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","Solyc07g006630.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","Solyc07g006700.1.1","Pathogenesis-related protein PR-1 (AHRD V1 **-- B4FQY0_MAIZE); contains Interpro domain(s)  IPR002413  Ves allergen ","AT4G25780",NA,"pathogenesis-related protein, putative; similar to allergen V5/Tpx-1-related family protein [Arabidopsis thaliana] (TAIR:AT5G57625.1); similar to Allergen V5/Tpx-1 related [Medicago truncatula] (GB:ABE83411.1); contains InterPro domain Ves allergen; (InterPro:IPR002413); contains InterPro domain Allergen V5/Tpx-1 related; (InterPro:IPR001283)",64.94,154,2e-60,228,77.66497462
"226","Solyc07g008700.2.1","Protein FAR1-RELATED SEQUENCE 9 (AHRD V1 ***- FRS9_ARATH); contains Interpro domain(s)  IPR018289  MULE transposase, conserved domain ","AT4G38170","FRS9","FRS9 (FAR1-related sequence 9); zinc ion binding; similar to FRS5 (FAR1-RELATED SEQUENCE 5), zinc ion binding [Arabidopsis thaliana] (TAIR:AT4G38180.1); similar to FAR1; Zinc finger, SWIM-type [Medicago truncatula] (GB:ABE89491.1); contains InterPro domain Zinc finger, PMZ-type; (InterPro:IPR006564); contains InterPro domain Zinc finger, SWIM-type; (InterPro:IPR007527); contains InterPro domain FAR1; (InterPro:IPR004330)",58.15,540,1e-175,613,97.64065336
"227","Solyc07g018070.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","Solyc07g018100.2.1","GOP-1 (Fragment) (AHRD V1 *--- Q95UF8_CAEEL); contains Interpro domain(s)  IPR019155  Protein of unknown function FPL ","AT3G28430",NA,"similar to conserved hypothetical protein [Medicago truncatula] (GB:ABD28468.1); similar to Os04g0298600 [Oryza sativa (japonica cultivar-group)] (GB:NP_001052403.1); contains domain ARM repeat (SSF48371); contains domain SUBFAMILY NOT NAMED (PTHR21481:SF2); contains domain FAMILY NOT NAMED (PTHR21481)",60.27,521,3e-167,585,89.61937716
"229","Solyc07g018290.2.1","AP2-like ethylene-responsive transcription factor At1g16060 (AHRD V1 *-*- AP2L1_ARATH); contains Interpro domain(s)  IPR001471  Pathogenesis-related transcriptional factor and ERF, DNA-binding ","AT5G57390","AIL5","AIL5 (AINTEGUMENTA-LIKE 5); DNA binding / transcription factor; similar to PLT1 (PLETHORA 1), transcription factor [Arabidopsis thaliana] (TAIR:AT3G20840.1); similar to Pathogenesis-related transcriptional factor and ERF [Medicago truncatula] (GB:ABE82188.1); contains InterPro domain Pathogenesis-related transcriptional factor and ERF; (InterPro:IPR001471)",50.5,505,1e-102,370,92.32409382
"230","Solyc07g021710.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","Solyc07g022830.2.1","Xenotropic and polytropic retrovirus receptor (AHRD V1 **-- B2GU54_XENTR); contains Interpro domain(s)  IPR004342  EXS, C-terminal ","AT5G35730",NA,"EXS family protein / ERD1/XPR1/SYG1 family protein; similar to EXS family protein / ERD1/XPR1/SYG1 family protein [Arabidopsis thaliana] (TAIR:AT2G32295.1); similar to EXS, C-terminal [Medicago truncatula] (GB:ABD28452.1); similar to EXS family protein, putative, expressed [Oryza sativa (japonica cultivar-group)] (GB:ABA99182.2); similar to Os12g0595000 [Oryza sativa (japonica cultivar-group)] (GB:NP_001067180.1); contains InterPro domain EXS, C-terminal; (InterPro:IPR004342)",68.55,461,0,632,99.35064935
"232","Solyc07g026620.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","Solyc07g041640.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","Solyc07g042190.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","Solyc07g043050.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","Solyc07g043130.2.1","Os12g0117400 protein (Fragment) (AHRD V1 **-- Q0IQJ6_ORYSJ); contains Interpro domain(s)  IPR004249  NPH3 ","AT2G30520","RPT2","light inducible root phototropism 2 encoding a signal transducer of the phototropic response in Arabidopsis",69.65,593,0,853,99.65337955
"237","Solyc07g043390.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","Solyc07g045540.2.1","Glucose-6-phosphate 1-dehydrogenase (AHRD V1 **** O65856_TOBAC); contains Interpro domain(s)  IPR001282  Glucose-6-phosphate dehydrogenase ","AT5G35790","G6PD1","Encodes a plastidic glucose-6-phosphate dehydrogenase that is sensitive to reduction by DTT and whose mRNA is more prevalent in developing organs but absent in the root.",79.63,545,0,899,92.90657439
"239","Solyc07g047950.1.1","GRAS family transcription factor (AHRD V1 **-* B9IAQ7_POPTR); contains Interpro domain(s)  IPR005202  GRAS transcription factor ","AT5G48150","PAT1","Member of GRAS gene family. Semi-dominant mutant has a reduced response to far-red light and appears to act early in the phytochrome A signaling pathway.",65.18,537,0,697,97.06959707
"240","Solyc07g048080.2.1","Threonyl-tRNA synthetase (AHRD V1 **** D9ZHD6_HYPPE); contains Interpro domain(s)  IPR002320  Threonyl-tRNA synthetase, class IIa ","AT2G04842","EMB2761","threonyl-tRNA synthetase, putative / threonine--tRNA ligase, putative; similar to threonyl-tRNA synthetase / threonine--tRNA ligase (THRRS) [Arabidopsis thaliana] (TAIR:AT5G26830.1); similar to Threonyl-tRNA synthetase, class IIa [Synechococcus sp. WH 5701] (GB:ZP_01086092.1); similar to Threonyl-tRNA synthetase (ISS) [Ostreococcus tauri] (GB:CAL54300.1); similar to threonyl-tRNA synthetase [Synechococcus sp. CC9605] (GB:YP_381347.1); contains InterPro domain Anticodon-binding; (InterPro:IPR004154); contains InterPro domain Threonyl/alanyl tRNA synthetase, SAD; (InterPro:IPR012947); contains InterPro domain Threonyl-tRNA synthetase, class IIa; (InterPro:IPR002320); contains InterPro domain tRNA synthetase, class II (G, H, P and S); (InterPro:IPR002314); contains InterPro domain Aminoacyl-transfer RNA synthetase, class II; (InterPro:IPR006195)",81.61,609,0,1063,89.16913947
"241","Solyc07g051820.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","Solyc07g054580.2.1","GH3 family protein (AHRD V1 ***- B9N2A3_POPTR); contains Interpro domain(s)  IPR004993  GH3 auxin-responsive promoter ","AT4G03400","DFL2","Encodes a GH3-related gene involved in red light-specific hypocotyl elongation.  Analysis of sense and antisense transgenic plants suggests that DFL2 is located downstream of red light signal transduction and determines the degree of hypocotyl elongation.",66.84,588,0,835,97.50415973
"243","Solyc07g055740.1.1","Strictosidine synthase-like protein (AHRD V1 ***- A7WPL3_TOBAC); contains Interpro domain(s)  IPR004141  Strictosidine synthase ","AT3G57030",NA,"strictosidine synthase family protein; similar to strictosidine synthase family protein [Arabidopsis thaliana] (TAIR:AT5G22020.1); similar to putative strictosidine synthase [Lycopersicon esculentum] (GB:AAF75751.1); contains InterPro domain Strictosidine synthase; (InterPro:IPR004141)",60.47,339,2e-113,405,92.61363636
"244","Solyc07g056230.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"245","Solyc07g056360.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","Solyc07g056640.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","Solyc07g061780.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","Solyc07g063070.1.1","DNA-binding WRKY VQ (AHRD V1 ***- Q2HTS9_MEDTR); contains Interpro domain(s)  IPR008889  VQ ","AT1G28280",NA,"VQ motif-containing protein; similar to VQ motif-containing protein [Arabidopsis thaliana] (TAIR:AT2G33780.1); similar to DNA-binding WRKY; VQ [Medicago truncatula] (GB:ABD32365.1); contains InterPro domain VQ; (InterPro:IPR008889)",57.36,197,4e-42,167,77.35042735
"249","Solyc07g064060.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"250","Solyc07g065130.2.1","Calcium-binding protein 39 (AHRD V1 **-* B6U5L1_MAIZE); contains Interpro domain(s)  IPR013878  Mo25-like ","AT5G47540",NA,"Mo25 family protein; Identical to Putative MO25-like protein At5g47540 [Arabidopsis Thaliana] (GB:Q9FGK3); similar to Mo25 family protein [Arabidopsis thaliana] (TAIR:AT4G17270.1); similar to MO25 protein -related [Brassica oleracea] (GB:ABD64974.1); contains InterPro domain Armadillo-like helical; (InterPro:IPR011989)",68.13,342,2e-136,482,82.03883495
"251","Solyc07g066010.2.1","Amino acid permease (AHRD V1 **** B9N5L8_POPTR); contains Interpro domain(s)  IPR013057  Amino acid transporter, transmembrane ","AT5G23810","AAP7","Encodes nonfunctional amino acid transporter.  AAP7 is the most distantly related member of the AAP family, a group of well characterized amino acid transporters within the ATF1 superfamily. Expression of this gene has not been detected with RNA gel blots or promoter GUS studies.",64.15,424,4e-155,544,91.02844639
"252","Solyc07g066150.1.1","Photosystem I reaction center subunit V (AHRD V1 ***- B6U534_MAIZE); contains Interpro domain(s)  IPR017494  Photosystem I reaction center, PsaG, plant ","AT1G55670","PSAG","Encodes subunit G of photosystem I, an 11-kDa membrane protein that plays an  important role in electron transport between plastocyanin and PSI and is involved in  the stability of the PSI complex. PSI-G subunit is bound to  PSI-B and is in contact with Lhca1. The protein inserts into thylakoids by  a direct or \spontaneous\"" pathway that does not involve the activities of  any known chloroplast protein-targeting machinery. PSI-G appears to be directly or indirectly involved in the interaction between Photosystem I and plastocyanin.""",73.19,138,7e-52,199,92.5170068
"253","Solyc08g006110.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"254","Solyc08g006350.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"255","Solyc08g007320.2.1","Protein containing DUF124 (AHRD V1 ***- A0M024_GRAFK); contains Interpro domain(s)  IPR002838  Protein of unknown function DUF124 ","AT4G17420",NA,"similar to unknown protein [Arabidopsis thaliana] (TAIR:AT5G47420.1); similar to hypothetical protein 31.t00054 [Brassica oleracea] (GB:ABD65092.1); contains InterPro domain Protein of unknown function DUF124; (InterPro:IPR002838)",72.98,285,1e-119,426,99.29078014
"256","Solyc08g016050.2.1","Dedicator of cytokinesis family protein (AHRD V1 ***- A8P5S7_BRUMA); contains Interpro domain(s)  IPR010703  Dedicator of cytokinesis ","AT4G16340","SPK1","mutant has Seedling lethal; Cotyledon, leaf-shape, trichome defects; Putative Cytoskeletal Protein",80.58,927,0,1412,97.02315325
"257","Solyc08g045640.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"258","Solyc08g060860.2.1","Genomic DNA chromosome 3 P1 clone MSJ11 (AHRD V1 *--- Q9LW02_ARATH)","AT5G25360",NA,"similar to unknown protein [Arabidopsis thaliana] (TAIR:AT1G15350.1); similar to hypothetical protein [Glycine max] (GB:AAN03467.1)",57.14,147,1e-41,165,83.90804598
"259","Solyc08g060970.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"260","Solyc08g065140.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"261","Solyc08g066500.2.1","Class III homeodomain-leucine zipper (AHRD V1 ***- Q1WD30_GINBI); contains Interpro domain(s)  IPR013978  MEKHLA ","AT1G52150","ATHB-15","Member of the class III HD-ZIP protein family. Contains homeodomain and leucine zipper domain. Critical for vascular development and negatively regulates vascular cell differentiation.",80.7,829,0,1391,99.75845411
"262","Solyc08g066880.2.1","5&apos-methylthioadenosine/S-adenosylhomocysteine nucleosidase (AHRD V1 *-*- D6E0Z8_9FIRM); contains Interpro domain(s)  IPR018017  Nucleoside phosphorylase, family 1 ","AT4G28940",NA,"catalytic; similar to phosphorylase family protein [Arabidopsis thaliana] (TAIR:AT4G24340.1); similar to Os05g0228000 [Oryza sativa (japonica cultivar-group)] (GB:NP_001054970.1); similar to Os01g0229800 [Oryza sativa (japonica cultivar-group)] (GB:NP_001042490.1); similar to putative bark storage protein [Oryza sativa (japonica cultivar-group)] (GB:BAA94780.1); contains InterPro domain Purine and other phosphorylases, family 1; (InterPro:IPR000845)",59.18,196,1e-63,239,94.20289855
"263","Solyc08g068150.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"264","Solyc08g068160.1.1","Monooxygenase (AHRD V1 **** D5ZV09_9ACTO); contains Interpro domain(s)  IPR000103  Pyridine nucleotide-disulphide oxidoreductase, class-II ","AT5G25620","YUC6","YUC6 (YUCCA6); monooxygenase; similar to YUC2 (YUCCA2), monooxygenase/ oxidoreductase [Arabidopsis thaliana] (TAIR:AT4G13260.1); similar to Pyridine nucleotide-disulphide oxidoreductase, class I; FAD-dependent pyridine nucleotide-disulphide oxidoreductase [Medicago truncatula] (GB:ABE83417.1); contains InterPro domain NAD-binding site; (InterPro:IPR000205); contains InterPro domain Monooxygenase, FAD-binding; (InterPro:IPR002938); contains InterPro domain Pyridine nucleotide-disulphide oxidoreductase, class-II; (InterPro:IPR000103); contains InterPro domain FAD-dependent pyridine nucleotide-disulphide oxidoreductase; (InterPro:IPR013027)",69.76,410,2e-168,588,98.78640777
"265","Solyc08g068480.1.1","Indole-3-acetic acid-amido synthetase GH3.8 (AHRD V1 -**- B6U4E2_MAIZE); contains Interpro domain(s)  IPR004993  GH3 auxin-responsive promoter ","AT4G03400","DFL2","Encodes a GH3-related gene involved in red light-specific hypocotyl elongation.  Analysis of sense and antisense transgenic plants suggests that DFL2 is located downstream of red light signal transduction and determines the degree of hypocotyl elongation.",64.94,77,5e-24,105,96.20253165
"266","Solyc08g068490.2.1","Indole-3-acetic acid-amido synthetase GH3.8 (AHRD V1 **** B6U4E2_MAIZE); contains Interpro domain(s)  IPR004993  GH3 auxin-responsive promoter ","AT4G03400","DFL2","Encodes a GH3-related gene involved in red light-specific hypocotyl elongation.  Analysis of sense and antisense transgenic plants suggests that DFL2 is located downstream of red light signal transduction and determines the degree of hypocotyl elongation.",66.57,332,2e-136,482,95.93023256
"267","Solyc08g074760.2.1","Receptor like kinase, RLK","AT2G35620","FEI2","leucine-rich repeat transmembrane protein kinase, putative; similar to leucine-rich repeat transmembrane protein kinase, putative [Arabidopsis thaliana] (TAIR:AT1G31420.1); similar to Os03g0266800 [Oryza sativa (japonica cultivar-group)] (GB:NP_001049659.1); similar to Os12g0638100 [Oryza sativa (japonica cultivar-group)] (GB:NP_001067376.1); similar to SERK1 protein [Zea mays] (GB:CAC37638.1); contains InterPro domain Serine/threonine protein kinase; (InterPro:IPR002290); contains InterPro domain Protein kinase-like; (InterPro:IPR011009); contains InterPro domain Leucine-rich repeat; (InterPro:IPR001611); contains InterPro domain Leucine-rich repeat, typical subtype; (InterPro:IPR003591); contains InterPro domain Protein kinase; (InterPro:IPR000719); contains InterPro domain Leucine-rich repeat, plant specific; (InterPro:IPR007090); contains InterPro domain Serine/threonine protein kinase, active site; (InterPro:IPR008271); contains InterPro domain Leucine rich repeat, N-terminal; (InterPro:IPR013210)",75.09,562,0,847,95.08474576
